,HotelAddress,HotelDetailedFacilities,HotelGeoCoordinates,HotelName,HotelPopularFacilities,HotelPrices,HotelReviewScore,HotelReviewText,HotelReviews,HotelSince,HotelStars,URL
244,"357/10B, Pasal Mawatha, Kalapaluwawa, Colombo, 10100 Colombo, Sri Lanka","{'Bathroom': ['Walk-in Shower', 'Toilet paper', 'Linens', 'Towels', 'Bidet', 'Bathtub or shower', 'Slippers', 'Private bathroom', 'Toilet', 'Free toiletries', 'Bathrobe', 'Hairdryer', 'Shower'], 'Bedroom': ['Extra long beds (> 6.5 ft)'], 'View': ['River view', 'City view', 'Landmark view', 'Mountain view', 'Garden view', 'View'], 'Outdoors': ['Picnic Area', 'Outdoor Furniture', 'Outdoor dining area', 'Outdoor furniture', 'Sun Deck', 'Terrace', 'Garden'], 'Kitchen': ['Shared Kitchen', 'Dining table', 'Coffee machine', 'Cleaning products', 'Stovetop', 'Oven', 'Dryer', 'Kitchenware', 'Electric kettle', 'Washing machine', 'Microwave', 'Refrigerator'], 'Room Amenities': ['Drying rack for clothing'], 'Accessibility': ['Roll-in Shower', 'Entire unit wheelchair accessible'], 'Pets': ['Pets are not allowed.'], 'Living Area': ['Dining area', 'Sofa', 'Sitting area'], 'Media & Technology': ['Cable channels', 'Satellite channels', 'TV'], 'Food & Drink': ['Fruit\n\n(additional charge)', 'Bottle of Water\n\n(additional charge)', ""Kids' Meals\n\n(additional charge)"", 'Minibar', 'Tea/Coffee maker'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Accessible Parking', 'Secured Parking'], 'Transportation': ['Airport Drop-off\n\n(additional charge)', 'Airport Pickup\n\n(additional charge)'], 'Front Desk Services': ['Lockers', 'Private Check-in/Check-out', 'Baggage Storage', 'Tour Desk', 'Currency Exchange', '24-Hour Front Desk'], 'Entertainment & Family Services': ['Books, DVDs, Music for Kids'], 'Cleaning Services': ['Daily Housekeeping', 'Ironing Service', 'Laundry'], 'General': ['Grocery Deliveries\n\n(additional charge)', 'Shared Lounge/TV Area', 'Airport Shuttle (additional charge)', 'Designated Smoking Area', 'Air Conditioning\n\n(additional charge)', 'All Spaces Non-Smoking (public and private)', 'Executive Lounge Access', 'Tile/Marble floor', 'Private entrance', 'Fan', 'Family Rooms', 'Facilities for Disabled Guests', 'Ironing facilities', 'Non-smoking Rooms', 'Iron']}","79.84426,6.86707834218803,79.9955790532834,6.96254268644015",The Colombo Hotel,"['Airport Shuttle', 'Non-smoking Rooms', 'Family Rooms', 'Free Parking', 'Facilities for Disabled Guests', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Exceptional Breakfast', 'Airport Shuttle', 'Non-smoking Rooms', 'Family Rooms', 'Free Parking', 'Facilities for Disabled Guests', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Exceptional Breakfast']","['2,635', '3,047', '4,050', '4,866', '6,118', '4,373']",7.5,Good,20 reviews,"The Colombo Hotel has been welcoming Booking.com guests since Jan 10, 2018",4-star hotel,"https://www.booking.com/hotel/lk/the-colombo.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=2f7c447acb9c0171&srepoch=1536313462&highlighted_blocks=298589209_110658344_2_42_0&all_sr_blocks=298589209_110658344_2_42_0&room1=A,A&hpos=35&hapos=335&dest_type=city&dest_id=-2214877&srfid=870ff8ab39ae985ba4d5bf28a7f0f416ffb28741X335&from=searchresults
;highlight_room=#hotelTmpl"
245,"No.9/A,Sellamuthu Avenue, Colombo 03, Kollupitiya, 00300 Colombo, Sri Lanka","{'Miscellaneous': ['Designated Smoking Area', 'Air Conditioning', 'Family Rooms'], 'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Bidet', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Shower'], 'Bedroom': ['Wardrobe/Closet'], 'Outdoors': ['Terrace'], 'Kitchen': ['Dining table', 'Kitchenware', 'Electric kettle', 'Refrigerator'], 'Room Amenities': ['Drying rack for clothing', 'Private entrance', 'Fan'], 'Outdoor & View': ['City view', 'Ocean view', 'View'], 'Health & Wellness Facilities': ['Massage\n\n(additional charge)'], 'Building Characteristics': ['Private apartment in building', 'Semi-detached'], 'Pets': ['Pets are not allowed.'], 'Media & Technology': ['Flat-screen TV', 'Cable channels', 'TV'], 'Food & Drink': ['Grocery Deliveries'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Transportation': ['Shuttle Service', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Car Rental'], 'Cleaning Services': ['Daily Housekeeping', 'Laundry\n\n(additional charge)']}","79.8285467711638,6.86554214038668,79.8719459,6.95182286709975",Ocean Studios Apartment,"['Airport Shuttle', 'Family Rooms', 'Free Parking', 'Free WiFi', 'Terrace', 'Airport Shuttle', 'Family Rooms', 'Free Parking', 'Free WiFi', 'Terrace']","['6,074', '4,859']",7.3,Good,42 reviews,"Ocean Studios Apartment has been welcoming Booking.com guests since Feb 9, 2015",2 stars,"https://www.booking.com/hotel/lk/ocean-studios-apartment.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=2f7c447acb9c0171&srepoch=1536313462&highlighted_blocks=129254907_107223825_2_0_0&all_sr_blocks=129254907_107223825_2_0_0&room1=A,A&hpos=36&hapos=336&dest_type=city&dest_id=-2214877&srfid=870ff8ab39ae985ba4d5bf28a7f0f416ffb28741X336&from=searchresults
;highlight_room=#hotelTmpl"
246,"No. 165, Muthuwalla Mawatha, Colombo 15, 01500 Colombo, Sri Lanka","{'Miscellaneous': ['Air Conditioning', 'Non-smoking Rooms'], 'Bathroom': ['Walk-in Shower', 'Toilet paper', 'Linens', 'Towels', 'Additional bathroom', 'Bidet', 'Towels/Sheets (extra fee)', 'Guest bathroom', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Bathrobe', 'Shower'], 'Bedroom': ['Wardrobe/Closet'], 'Outdoors': ['Sun Deck', 'Patio', 'Garden'], 'Kitchen': ['Dining table', 'Cleaning products', 'Stovetop', 'Oven', 'Kitchenware', 'Electric kettle', 'Washing machine', 'Microwave', 'Refrigerator'], 'Room Amenities': ['Sofa bed', 'Fan', 'Ironing facilities', 'Iron'], 'Outdoor & View': ['Pool view', 'Garden view', 'Ocean view', 'View'], 'Building Characteristics': ['Detached'], 'Accessibility': ['Toilet With Grab Rails', 'Entire unit located on ground floor'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Beach'], 'Living Area': ['Dining area', 'Sofa', 'Sitting area'], 'Media & Technology': ['Flat-screen TV', 'Cable channels', 'Telephone', 'TV'], 'Food & Drink': ['Fruit\n\n(additional charge)', 'Bottle of Water', 'Grocery Deliveries\n\n(additional charge)'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Secured Parking']}","79.8429026424408,6.886161,79.886925,7.04203156547876",Sunset View Villa,"['Non-smoking Rooms', 'Free Parking', 'Free WiFi', 'Air Conditioning', 'Garden', 'Non-smoking Rooms', 'Free Parking', 'Free WiFi', 'Air Conditioning', 'Garden']","['4,859', '7,289', '4,859', '7,289', '9,719']",7.3,Good,34 reviews,"Sunset View Villa has been welcoming Booking.com guests since Jan 6, 2014",3 stars,"https://www.booking.com/hotel/lk/sunset-view-villa.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=2f7c447acb9c0171&srepoch=1536313462&highlighted_blocks=84821502_105569136_2_0_0&all_sr_blocks=84821502_105569136_2_0_0&room1=A,A&hpos=37&hapos=337&dest_type=city&dest_id=-2214877&srfid=870ff8ab39ae985ba4d5bf28a7f0f416ffb28741X337&from=searchresults
;highlight_room=#hotelTmpl"
247,"24,Pathiba Road,Colombo 5,Sri Lanka Full house, 00500 Colombo, Sri Lanka","{'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Kitchen': ['Dining table', 'Stovetop', 'Washing machine', 'Refrigerator'], 'Bedroom': ['Walk-in closet'], 'Bathroom': ['Bidet', 'Bathtub', 'Shower', 'Toilet paper'], 'Media & Technology': ['Flat-screen TV'], 'Room Amenities': ['Fan', 'Iron', 'Drying rack for clothing', 'Tile/Marble floor', 'Ironing facilities'], 'Pets': ['Pets are not allowed.'], 'Accessibility': ['Toilet With Grab Rails', 'Entire unit wheelchair accessible', 'Entire unit located on ground floor'], 'Outdoors': ['Balcony', 'Garden'], 'Food & Drink': ['Grocery Deliveries\n\n(additional charge)', 'Tea/Coffee maker'], 'Building Characteristics': ['Detached'], 'Outdoor & View': ['River view', 'Garden view'], 'Front Desk Services': ['Baggage Storage'], 'Cleaning Services': ['Daily Housekeeping\n\n(additional charge)'], 'Miscellaneous': ['Air Conditioning\n\n(additional charge)', 'Family Rooms']}","79.8401403653983,6.87131543732752,79.9044396346017,6.91218856267248",24 Homestay,"['Family Rooms', 'Free Parking', 'Free WiFi', 'Air Conditioning', 'Garden', 'Family Rooms', 'Free Parking', 'Free WiFi', 'Air Conditioning', 'Garden']","['9,719', '19,438', '29,156', '38,875', '48,594']",9.7,,,"24 Homestay has been welcoming Booking.com guests since Sept 22, 2017",,"https://www.booking.com/hotel/lk/24-pathiba-rd.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=2f7c447acb9c0171&srepoch=1536313462&highlighted_blocks=269518901_106021171_4_0_0&all_sr_blocks=269518901_106021171_4_0_0&room1=A,A&hpos=38&hapos=338&dest_type=city&dest_id=-2214877&srfid=870ff8ab39ae985ba4d5bf28a7f0f416ffb28741X338&from=searchresults
;highlight_room=#hotelTmpl"
248,"Marine Drive , Colpetty,  Colombo 3, Kollupitiya, 00300 Colombo, Sri Lanka","{'Bathroom': ['Walk-in Shower', 'Toilet paper', 'Linens', 'Towels', 'Bidet', 'Towels/Sheets (extra fee)', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower'], 'Bedroom': ['Wardrobe/Closet'], 'View': ['Ocean view', 'View'], 'Outdoors': ['Beachfront', 'Sun Deck', 'Terrace'], 'Kitchen': ['Dining table', 'Cleaning products', 'Dryer', 'Electric kettle'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Beach', 'Bicycle Rental (additional charge)'], 'Media & Technology': ['Telephone'], 'Food & Drink': ['Fruit\n\n(additional charge)', 'Bottle of Water', 'Breakfast in the Room', 'Tea/Coffee maker'], 'Internet': ['Free!\nWiFi is available in the hotel rooms and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).', 'Street Parking', 'Secured Parking'], 'Transportation': ['Airport Drop-off\n\n(additional charge)', 'Airport Pickup\n\n(additional charge)'], 'Front Desk Services': ['Private Check-in/Check-out', 'Baggage Storage', 'Ticket Service', 'Tour Desk', 'Currency Exchange', 'Express Check-in/Check-out', '24-Hour Front Desk'], 'Entertainment & Family Services': [""Kids' TV Networks"", 'Child safety socket covers'], 'Cleaning Services': ['Ironing Service\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'Business Facilities': ['Fax/Photocopying'], 'General': ['Shuttle Service', 'Grocery Deliveries\n\n(additional charge)', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Designated Smoking Area', 'Air Conditioning', 'All Spaces Non-Smoking (public and private)', 'Shops (on site)', 'Wake-up service', 'Tile/Marble floor', 'Soundproof', 'Car Rental', 'Packed Lunches', 'Soundproof Rooms', 'Honeymoon Suite', 'Non-smoking Rooms', 'Iron', 'Room Service'], 'Languages Spoken': ['Urdu', 'Malay', 'Hindi', 'English']}","79.8341654799878,6.87546661553247,79.8667425848544,6.93216715200617",Coral Breeze Colombo,"['Airport Shuttle', 'Non-smoking Rooms', 'Free Parking', 'Room Service', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Breakfast', 'Beachfront', 'Airport Shuttle', 'Non-smoking Rooms', 'Free Parking', 'Room Service', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Breakfast', 'Beachfront']","['5,183', '5,749', '6,965', '6,965', '8,423']",6.5,Review score,105 reviews,"Coral Breeze Colombo has been welcoming Booking.com guests since Mar 10, 2015",,"https://www.booking.com/hotel/lk/coral-breeze-colombo.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=2f7c447acb9c0171&srepoch=1536313462&highlighted_blocks=131487613_99091185_2_1_0&all_sr_blocks=131487613_99091185_2_1_0&room1=A,A&hpos=39&hapos=339&dest_type=city&dest_id=-2214877&srfid=870ff8ab39ae985ba4d5bf28a7f0f416ffb28741X339&from=searchresults
;highlight_room=#hotelTmpl"
249,"27 Jaya Road, 00400 Colombo, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Guest bathroom', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Shower'], 'Bedroom': ['Wardrobe/Closet'], 'Outdoors': ['Outdoor Furniture', 'Outdoor dining area', 'Outdoor furniture'], 'Kitchen': ['Dining table', 'Cleaning products'], 'Pets': ['Pets are not allowed.'], 'Living Area': ['Dining area'], 'Media & Technology': ['Cable channels'], 'Food & Drink': ['Special Diet Meals (upon request)', 'Snack Bar', 'Breakfast in the Room'], 'Internet': ['Free!\nWiFi is available in the hotel rooms and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).', 'Accessible Parking', 'Street Parking', 'Secured Parking'], 'Transportation': ['Airport Drop-off\n\n(additional charge)', 'Airport Pickup\n\n(additional charge)'], 'Front Desk Services': ['Private Check-in/Check-out', 'Concierge Service', 'Baggage Storage', '24-Hour Front Desk'], 'Entertainment & Family Services': [""Kids' TV Networks""], 'Cleaning Services': ['Daily Housekeeping', 'Ironing Service\n\n(additional charge)', 'Dry Cleaning\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'General': ['Shared Lounge/TV Area', 'Airport Shuttle (additional charge)', 'Vending Machine (drinks)', 'Designated Smoking Area', 'Air Conditioning\n\n(additional charge)', 'All Spaces Non-Smoking (public and private)', 'Wake-up service', 'Tile/Marble floor', 'Car Rental', 'Soundproof Rooms', 'Fan', 'Family Rooms', 'Ironing facilities', 'Non-smoking Rooms', 'Iron', 'Newspapers', 'Room Service']}","79.8466936420807,6.86346608103788,79.8670709410003,6.9089183811695",eestee rest,"['Airport Shuttle', 'Non-smoking Rooms', 'Family Rooms', 'Free Parking', 'Room Service', 'Free WiFi', 'Breakfast', 'Airport Shuttle', 'Non-smoking Rooms', 'Family Rooms', 'Free Parking', 'Room Service', 'Free WiFi', 'Breakfast']","['3,240', '4,050', '5,213', '5,617', '4,808', '5,783', '7,338', '8,614', '9,019', '9,424', '8,209', '6,171']",5.4,Review score,139 reviews,"eestee rest has been welcoming Booking.com guests since Mar 15, 2017",3 stars,"https://www.booking.com/hotel/lk/eestee-rest.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=2f7c447acb9c0171&srepoch=1536313462&highlighted_blocks=223599010_101262097_0_1_0&all_sr_blocks=223599010_101262097_0_1_0&room1=A,A&hpos=40&hapos=340&dest_type=city&dest_id=-2214877&srfid=870ff8ab39ae985ba4d5bf28a7f0f416ffb28741X340&from=searchresults
;highlight_room=#hotelTmpl"
250,"Mattakkuliya Colombo, 60000 Colombo, Sri Lanka","{'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Internet': ['Free!\nWiFi is available in the hotel rooms and is free of charge.'], 'Kitchen': ['Shared Kitchen'], 'Bathroom': ['Towels', 'Towels/Sheets (extra fee)', 'Bathrobe', 'Hairdryer', 'Toilet paper', 'Linens', 'Sauna', 'Guest bathroom'], 'Living Area': ['Dining area', 'Sitting area'], 'Media & Technology': ['Flat-screen TV', 'Video games', 'Telephone', 'TV', 'Laptop', 'Computer', 'iPod dock'], 'Room Amenities': ['Soundproof', 'Iron'], 'Pets': ['Free!\nPets are allowed. No extra charges.'], 'Outdoors': ['Beachfront', 'Terrace', 'Balcony', 'Garden'], 'Common Areas': ['Shared Lounge/TV Area'], 'Activities': ['Beach', 'Cycling'], 'Services & Extras': ['Wake-up service'], 'Building Characteristics': ['Private apartment in building'], 'Outdoor & View': ['City view', 'Ocean view', 'View'], 'Transportation': ['Airport Shuttle (free)', 'Car Rental', 'Bicycle Rental (additional charge)'], 'Entertainment & Family Services': ['Baby safety gates', 'Books, DVDs or music for children', 'Board games/puzzles'], 'Cleaning Services': ['Daily Housekeeping'], 'Miscellaneous': ['Air Conditioning\n\n(additional charge)', 'All Spaces Non-Smoking (public and private)', 'Heating'], 'Languages Spoken': ['French', 'English']}","79.8497620224952,6.86010131644721,79.9028134346008,7.07689317006211",Backpackers Inn,"['Airport Shuttle (free)', 'Free Parking', 'Free WiFi', 'Beachfront', 'Airport Shuttle (free)', 'Free Parking', 'Free WiFi', 'Beachfront']","['8,099']",9.3,,,"Backpackers Inn has been welcoming Booking.com guests since Jun 23, 2017",,"https://www.booking.com/hotel/lk/backpackers-inn-colombo.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=2f7c447acb9c0171&srepoch=1536313462&highlighted_blocks=239079001_101461622_6_0_0&all_sr_blocks=239079001_101461622_6_0_0&room1=A,A&hpos=41&hapos=341&dest_type=city&dest_id=-2214877&srfid=870ff8ab39ae985ba4d5bf28a7f0f416ffb28741X341&from=searchresults
;highlight_room=#hotelTmpl"
251,"No.30 Sea Avenue., Kollupitiya, 00941 Colombo, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Shower'], 'Bedroom': ['Wardrobe/Closet'], 'Outdoors': ['Beachfront', 'Sun Deck', 'Terrace'], 'Kitchen': ['Dining table', 'Cleaning products', 'Electric kettle', 'Refrigerator'], 'Health & Wellness Facilities': ['Massage\n\n(additional charge)'], 'Accessibility': ['Toilet With Grab Rails'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Beach', 'Casino'], 'Living Area': ['Sitting area'], 'Media & Technology': ['Flat-screen TV', 'Cable channels', 'Satellite channels', 'Telephone', 'TV'], 'Food & Drink': ['Breakfast in the Room', 'Bar', 'Restaurant', 'Minibar', 'Tea/Coffee maker'], 'Internet': ['Free!\nWiFi is available in public areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).', 'Secured Parking'], 'Front Desk Services': ['Baggage Storage', 'Currency Exchange', 'Express Check-in/Check-out', '24-Hour Front Desk'], 'Cleaning Services': ['Daily Housekeeping', 'Suit Press', 'Ironing Service', 'Dry Cleaning', 'Laundry'], 'Business Facilities': ['Fax/Photocopying'], 'General': ['Grocery Deliveries', 'Air Conditioning', 'Wake-up service', 'Tile/Marble floor', 'Car Rental', 'Packed Lunches', 'Safe', 'Fan', 'Ironing facilities', 'Non-smoking Rooms', 'Iron', 'Newspapers', 'Safe', 'Room Service']}","79.8474533442884,6.89664601202009,79.8545972557114,6.91288378797991",Colombo Residency,"['Non-smoking Rooms', 'Free Parking', 'Room Service', 'Free WiFi', 'Beachfront', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast', 'Non-smoking Rooms', 'Free Parking', 'Room Service', 'Free WiFi', 'Beachfront', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Breakfast']","['10,529', '11,339']",7.2,Good,9 reviews,"Colombo Residency has been welcoming Booking.com guests since Mar 17, 2017",,"https://www.booking.com/hotel/lk/colombo-residency.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=2f7c447acb9c0171&srepoch=1536313462&highlighted_blocks=224112501_98742253_0_42_0&all_sr_blocks=224112501_98742253_0_42_0&room1=A,A&hpos=42&hapos=342&dest_type=city&dest_id=-2214877&srfid=870ff8ab39ae985ba4d5bf28a7f0f416ffb28741X342&from=searchresults
;highlight_room=#hotelTmpl"
252,"14/7C Dickman's Court, Dickman's Rd, Colombo 4, 00400 Colombo, Sri Lanka","{'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Internet': ['Free!\nWiFi is available in public areas and is free of charge.'], 'Kitchen': ['Shared Kitchen', 'Dining table', 'Cleaning products', 'Stovetop', 'Oven', 'Kitchenware', 'Electric kettle', 'Microwave', 'Refrigerator'], 'Bedroom': ['Wardrobe/Closet', 'Walk-in closet', 'Extra long beds (> 6.5 ft)'], 'Bathroom': ['Towels', 'Bidet', 'Towels/Sheets (extra fee)', 'Free toiletries', 'Walk-in Shower', 'Toilet paper', 'Linens', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Shared bathroom'], 'Living Area': ['Dining area', 'Sofa', 'Sitting area'], 'Media & Technology': ['Flat-screen TV', 'Telephone', 'TV'], 'Room Amenities': ['Fan', 'Drying rack for clothing', 'Tile/Marble floor', 'Private entrance', 'Interconnecting room(s) available', 'Ironing facilities'], 'Pets': ['Free!\nPets are allowed on request. No extra charges.'], 'Accessibility': ['Lower Sink', 'Raised Toilet', 'Roll-in Shower', 'Entire unit wheelchair accessible', 'Upper floors accessible by elevator'], 'Outdoors': ['Sun Deck', 'Balcony', 'Terrace'], 'Common Areas': ['Shared Lounge/TV Area'], 'Food & Drink': ['Grocery Deliveries'], 'Services & Extras': ['Wake-up service'], 'Building Characteristics': ['Private apartment in building'], 'Outdoor & View': ['City view', 'Ocean view', 'View'], 'Transportation': ['Shuttle Service', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Car Rental'], 'Cleaning Services': ['Daily Housekeeping\n\n(additional charge)', 'Dry Cleaning\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'Miscellaneous': ['Designated Smoking Area', 'Air Conditioning', 'All Spaces Non-Smoking (public and private)', 'Elevator', 'Family Rooms', 'Facilities for Disabled Guests', 'Non-smoking Rooms']}","79.8450708389282,6.84054027235355,79.8740118741989,6.93259080397854",Dickmans Court,"['Airport Shuttle', 'Non-smoking Rooms', 'Family Rooms', 'Free Parking', 'Facilities for Disabled Guests', 'Pet Friendly', 'Airport Shuttle', 'Non-smoking Rooms', 'Family Rooms', 'Free Parking', 'Facilities for Disabled Guests', 'Pet Friendly']","['16,198']",7.9,Good,24 reviews,"Dickmans Court has been welcoming Booking.com guests since Mar 8, 2016",,"https://www.booking.com/hotel/lk/dickmans-court.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=2f7c447acb9c0171&srepoch=1536313462&highlighted_blocks=169181701_95782859_6_0_0&all_sr_blocks=169181701_95782859_6_0_0&room1=A,A&hpos=43&hapos=343&dest_type=city&dest_id=-2214877&srfid=870ff8ab39ae985ba4d5bf28a7f0f416ffb28741X343&from=searchresults
;highlight_room=#hotelTmpl"
253,"R G SENANAYAKE MAWATHA, 00700 Colombo, Sri Lanka","{'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Internet': ['Free!\nWiFi is available in public areas and is free of charge.'], 'Kitchen': ['Dining table', 'Cleaning products', 'Stovetop', 'Dryer', 'Kitchenware', 'Electric kettle', 'Washing machine', 'Microwave', 'Refrigerator'], 'Bedroom': ['Wardrobe/Closet'], 'Bathroom': ['Towels', 'Bidet', 'Hairdryer', 'Toilet paper', 'Linens', 'Guest bathroom'], 'Living Area': ['Dining area', 'Sitting area'], 'Media & Technology': ['Flat-screen TV', 'Cable channels', 'Satellite channels', 'Telephone', 'TV', 'Video'], 'Room Amenities': ['Mosquito net', 'Soundproof', 'Fan', 'Iron', 'Drying rack for clothing', 'Tile/Marble floor', 'Ironing facilities'], 'Pets': ['Pets are not allowed.'], 'Accessibility': ['Toilet With Grab Rails'], 'Outdoors': ['Patio', 'Balcony', 'Terrace'], 'Activities': ['Cycling', 'Hiking'], 'Services & Extras': ['Wake-up service'], 'Building Characteristics': ['Private apartment in building'], 'Outdoor & View': ['City view', 'Garden view', 'View'], 'Transportation': ['Airport Shuttle (additional charge)', 'Car Rental'], 'Cleaning Services': ['Daily Housekeeping', 'Laundry'], 'Miscellaneous': ['Designated Smoking Area', 'Air Conditioning', 'Non-smoking Rooms'], 'Languages Spoken': ['Farsi', 'English']}","79.8583397269249,6.89872547679099,79.8843530730751,6.92012052320901",Greggory's Apartments in Colombo 7,"['Airport Shuttle', 'Non-smoking Rooms', 'Free Parking', 'Free WiFi', 'Terrace', 'Airport Shuttle', 'Non-smoking Rooms', 'Free Parking', 'Free WiFi', 'Terrace']","['24,297']",8.7,,,"Greggory's Apartments in Colombo 7 has been welcoming Booking.com guests since Mar 24, 2017",,"https://www.booking.com/hotel/lk/greggory-39-s-apartments-in-colombo-7.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=2f7c447acb9c0171&srepoch=1536313462&highlighted_blocks=225959301_99023926_4_0_0&all_sr_blocks=225959301_99023926_4_0_0&room1=A,A&hpos=44&hapos=344&dest_type=city&dest_id=-2214877&srfid=870ff8ab39ae985ba4d5bf28a7f0f416ffb28741X344&from=searchresults
;highlight_room=#hotelTmpl"
