,HotelAddress,HotelDetailedFacilities,HotelGeoCoordinates,HotelName,HotelPopularFacilities,HotelPrices,HotelReviewScore,HotelReviewText,HotelReviews,HotelSince,HotelStars,URL
164,"Seelogama, 70140 Belihul Oya, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Bathrobe', 'Shower'], 'View': ['Garden view', 'View'], 'Outdoors': ['BBQ Facilities\n\n(additional charge)', 'Garden'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Cycling', 'Hiking\n\n(additional charge)', 'Canoeing\n\n(additional charge)', 'Library', 'Bicycle Rental (additional charge)'], 'Media & Technology': ['Flat-screen TV', 'Cable channels', 'Satellite channels', 'TV'], 'Food & Drink': ['Bottle of Water', 'Breakfast in the Room', 'Restaurant'], 'Internet': ['Free!\nWiFi is available in public areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Front Desk Services': ['Private Check-in/Check-out', 'Express Check-in/Check-out\n\n(additional charge)', '24-Hour Front Desk'], 'Cleaning Services': ['Daily Housekeeping'], 'Business Facilities': ['Fax/Photocopying\n\n(additional charge)'], 'General': ['Shuttle Service', 'Convenience Store (on site)', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Mosquito net', 'Private entrance', 'Car Rental', 'Honeymoon Suite', 'Fan', 'Ironing facilities', 'Safe', 'Room Service']}","80.7639715075493,6.7155484254361,80.7706823945045,6.72052260160105",River Garden Resort,[],"['7,937', '8,909', '10,205', '11,825', '8,747', '9,719', '11,339', '13,768', '7,451', '7,937', '8,585', '9,395']",5.9,Review score,8 reviews,"River Garden Resort has been welcoming Booking.com guests since Feb 7, 2014",,"https://www.booking.com/hotel/lk/river-garden-resort-and-camping.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=dd514733c480004c&srepoch=1536314857&highlighted_blocks=84806202_102211920_2_10_0&all_sr_blocks=84806202_102211920_2_10_0&room1=A,A&hpos=31&hapos=281&dest_type=city&dest_id=-2235153&srfid=e218d198b602b3755c6ea1bfecbeb72043fc1b2fX281&from=searchresults
;highlight_room=;spdest=ci/-2235153;spdist=40.5#hotelTmpl"
165,"Matugama Rd. 12, 12080 Bentota, Sri Lanka","{'Bathroom': ['Toilet paper', 'Toilet', 'Shared bathroom'], 'View': ['View'], 'Kitchen': ['Refrigerator'], 'Room Amenities': ['Drying rack for clothing'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Bicycle Rental (additional charge)'], 'Internet': ['Free!\nWiFi is available in the hotel rooms and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Services': ['Wake-up service', 'Car Rental'], 'General': ['Mosquito net', 'Fan']}","79.9974954128265,6.41100195019126,80.2137886834594,6.5073583053378",Uditha Villa,"['Free WiFi', 'Free Parking', 'Free WiFi', 'Free Parking']","['1,620', '1,782']",7.4,Good,183 reviews,"Uditha Villa has been welcoming Booking.com guests since Apr 27, 2017",,"https://www.booking.com/hotel/lk/uditha-villa-bentota.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=dd514733c480004c&srepoch=1536314857&highlighted_blocks=232569003_105549108_3_0_0&all_sr_blocks=232569003_105549108_3_0_0&room1=A,A&hpos=32&hapos=282&dest_type=city&dest_id=-2235153&srfid=e218d198b602b3755c6ea1bfecbeb72043fc1b2fX282&from=searchresults
;highlight_room=;spdest=ci/-2235153;spdist=40.9#hotelTmpl"
166,"NO. 357 ANGURUWATOTA ROAD, WEWALA, HORANA Horana, 12400 Kalutara, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Towels/Sheets (extra fee)', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Shower'], 'View': ['Garden view'], 'Outdoors': ['Sun Deck', 'Terrace', 'Garden'], 'Kitchen': ['Dining table', 'Cleaning products'], 'Pets': ['Pets are not allowed.'], 'Media & Technology': ['Flat-screen TV', 'Satellite channels', 'Video', 'TV', 'Pay-per-view channels'], 'Food & Drink': ['Special Diet Meals (upon request)', 'Tea/Coffee maker'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Front Desk Services': ['Private Check-in/Check-out', '24-Hour Front Desk'], 'Cleaning Services': ['Daily Housekeeping', 'Ironing Service'], 'General': ['Shared Lounge/TV Area', 'Vending Machine (drinks)', 'Air Conditioning\n\n(additional charge)', 'Mosquito net', 'Wake-up service', 'Tile/Marble floor', 'Car Rental', 'Packed Lunches', 'Fan', 'Ironing facilities', 'Non-smoking Rooms', 'Iron', 'Room Service']}","79.9586114287376,6.54734495428834,80.1078656315804,6.90004179801986",Pinidiya Holiday Resort,"['Free WiFi', 'Free Parking', 'Tea/Coffee Maker in All Rooms', 'Breakfast', 'Free WiFi', 'Free Parking', 'Tea/Coffee Maker in All Rooms', 'Breakfast']","['2,106', '2,268']",8.3,Cleanliness,3 reviews,"Pinidiya Holiday Resort has been welcoming Booking.com guests since Jan 30, 2017",,"https://www.booking.com/hotel/lk/pinidiya-holiday-resort.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=dd514733c480004c&srepoch=1536314857&highlighted_blocks=213240501_97064369_3_2_0&all_sr_blocks=213240501_97064369_3_2_0&room1=A,A&hpos=33&hapos=283&dest_type=city&dest_id=-2235153&srfid=e218d198b602b3755c6ea1bfecbeb72043fc1b2fX283&from=searchresults
;highlight_room=;spdest=ci/-2235153;spdist=41.0#hotelTmpl"
167,"Galagama Road Belihuloya Holiday Homes, 70140 Belihul Oya, Sri Lanka","{'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Kitchen': ['Dining table', 'Cleaning products', 'Electric kettle', 'Washing machine', 'Refrigerator'], 'Bathroom': ['Towels', 'Shower', 'Toilet paper', 'Linens'], 'Living Area': ['Dining area'], 'Media & Technology': ['Satellite channels', 'TV'], 'Pets': ['Free!\nPets are allowed. No extra charges.'], 'Outdoors': ['Barbecue', 'BBQ Facilities', 'Balcony'], 'Common Areas': ['Shared Lounge/TV Area'], 'Food & Drink': ['Room Service', 'Restaurant', 'Tea/Coffee maker'], 'Activities': ['Cycling', 'Hiking'], 'Cleaning Services': ['Daily Housekeeping']}","80.5888168211823,6.65905535673972,80.9468820691109,6.78123553529634",Belihuloya Holiday Homes,[],"['6,479']",6.9,Review score,9 reviews,"Belihuloya Holiday Homes has been welcoming Booking.com guests since Apr 4, 2017",2 stars,"https://www.booking.com/hotel/lk/belihuloya-holiday-homes.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=dd514733c480004c&srepoch=1536314857&highlighted_blocks=227886001_109517411_4_0_0&all_sr_blocks=227886001_109517411_4_0_0&room1=A,A&hpos=34&hapos=284&dest_type=city&dest_id=-2235153&srfid=e218d198b602b3755c6ea1bfecbeb72043fc1b2fX284&from=searchresults
;highlight_room=;spdest=ci/-2235153;spdist=40.6#hotelTmpl"
168,"Gangoda Road, Pallegama North, 81500 Deniyaya, Sri Lanka","{'Bathroom': ['Towels', 'Bidet', 'Towels/Sheets (extra fee)', 'Bathtub or shower', 'Shared toilet', 'Private bathroom', 'Toilet', 'Free toiletries', 'Shared bathroom', 'Bathtub', 'Shower'], 'View': ['Landmark view', 'Mountain view', 'Garden view', 'View'], 'Outdoors': ['Sun Deck', 'BBQ Facilities\n\n(additional charge)', 'Balcony', 'Garden'], 'Kitchen': ['Shared Kitchen', 'Dining table'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Cycling', 'Bicycle Rental (additional charge)'], 'Food & Drink': ['Fruit\n\n(additional charge)', 'Bottle of Water\n\n(additional charge)', 'Breakfast in the Room', 'Restaurant'], 'Internet': ['WiFi is available in public areas and costs  USD  10 per  24 hours.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Secured Parking'], 'Front Desk Services': ['Private Check-in/Check-out', 'Baggage Storage', '24-Hour Front Desk'], 'Cleaning Services': ['Ironing Service\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'General': ['Paid WiFi', 'Shared Lounge/TV Area', 'Designated Smoking Area', 'Mosquito net', 'Wake-up service', 'Tile/Marble floor', 'Private entrance', 'Car Rental', 'Packed Lunches', 'Fan', 'Non-smoking Rooms', 'Iron', 'Room Service']}","80.4521191120147,6.19159583488533,80.5916261672974,6.48087508229376",Godella The Green Park,"['Free Parking', 'Breakfast', 'Free Parking', 'Breakfast']","['4,859', '6,479', '3,240']",10,Cleanliness,1 review,"Godella The Green Park has been welcoming Booking.com guests since Oct 25, 2015",,"https://www.booking.com/hotel/lk/godella-the-green-park.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=dd514733c480004c&srepoch=1536314857&highlighted_blocks=153500001_104674588_2_1_0&all_sr_blocks=153500001_104674588_2_1_0&room1=A,A&hpos=35&hapos=285&dest_type=city&dest_id=-2235153&srfid=e218d198b602b3755c6ea1bfecbeb72043fc1b2fX285&from=searchresults
;highlight_room=;spdest=ci/-2235153;spdist=40.5#hotelTmpl"
169,"Elbedda A Division, Agarapathana, Nuwara Eliya., 22094 Nuwara Eliya, Sri Lanka","{'Bathroom': ['Toilet paper', 'Towels', 'Additional bathroom', 'Bidet', 'Towels/Sheets (extra fee)', 'Free toiletries', 'Hairdryer'], 'Bedroom': ['Wardrobe/Closet'], 'View': ['River view', 'Mountain view', 'Garden view', 'View'], 'Outdoors': ['Outdoor dining area', 'Outdoor furniture', 'Barbecue', 'BBQ Facilities', 'Balcony', 'Garden'], 'Kitchen': ['Dining table', 'Cleaning products', 'Oven', 'Kitchenware', 'Electric kettle', 'Washing machine', 'Microwave', 'Refrigerator'], 'Room Amenities': ['Drying rack for clothing'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Hiking'], 'Living Area': ['Dining area', 'Fireplace', 'Sitting area'], 'Media & Technology': ['Computer', 'Flat-screen TV', 'Cable channels'], 'Food & Drink': ['Tea/Coffee maker'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  at a location nearby (reservation is not needed).'], 'Services': ['Airport Shuttle (additional charge)', 'Baggage Storage', 'Wake-up service'], 'Entertainment & Family Services': ['Books, DVDs or music for children', 'Board games/puzzles'], 'General': ['Tile/Marble floor', 'Heating', 'Fan', 'Family Rooms', 'Ironing facilities']}","80.6379050016403,6.74297010006755,80.7864457368851,6.99151608225829",Agarapathana Bungalow,"['Airport Shuttle', 'Free Parking', 'Free WiFi', 'Family Rooms', 'Tea/Coffee Maker in All Rooms', 'Breakfast', 'Airport Shuttle', 'Free Parking', 'Free WiFi', 'Family Rooms', 'Tea/Coffee Maker in All Rooms', 'Breakfast']","['22,596', '23,690', '24,783', '25,876', '26,970', '28,063', '29,156']",7.5,Cleanliness,1 review,"Agarapathana Bungalow has been welcoming Booking.com guests since Dec 7, 2017",,"https://www.booking.com/hotel/lk/agarapathana-bungalow.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=dd514733c480004c&srepoch=1536314857&highlighted_blocks=289449801_108853602_2_1_0&all_sr_blocks=289449801_108853602_2_1_0&room1=A,A&hpos=36&hapos=286&dest_type=city&dest_id=-2235153&srfid=e218d198b602b3755c6ea1bfecbeb72043fc1b2fX286&from=searchresults
;highlight_room=;spdest=ci/-2235153;spdist=40.1#hotelTmpl"
170,"NO: 177 Kaluaggala, Hanwella, 10650 Avissawella, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Towels/Sheets (extra fee)', 'Bathtub or shower', 'Slippers', 'Private bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower'], 'Bedroom': ['Wardrobe/Closet'], 'View': ['Mountain view', 'Garden view', 'View'], 'Outdoors': ['Picnic Area', 'Outdoor dining area', 'Outdoor furniture', 'Sun Deck', 'BBQ Facilities', 'Patio', 'Balcony', 'Terrace', 'Garden'], 'Kitchen': ['Shared Kitchen', 'Coffee machine', 'Kitchenware', 'Electric kettle', 'Refrigerator'], 'Room Amenities': ['Drying rack for clothing'], 'Services & Extras': ['Tickets to Attractions or Shows\n\n(additional charge)'], 'Pets': ['Pets are allowed on request. Charges may apply.'], 'Activities': ['Water Park\n\n(additional charge)', 'Bikes Available (free)', 'Cycling', 'Hiking\n\n(additional charge)', 'Library', 'Bicycle Rental (additional charge)', 'Game Room', 'Fishing\n\nOff-site'], 'Living Area': ['Sitting area'], 'Media & Technology': ['iPad'], 'Food & Drink': ['Chocolate/Cookies\n\n(additional charge)', 'Fruit\n\n(additional charge)', 'Bottle of Water', ""Kids' Meals\n\n(additional charge)"", 'Breakfast in the Room', 'Restaurant', 'Tea/Coffee maker'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).', 'Secured Parking'], 'Services': ['Shared Lounge/TV Area'], 'Entertainment & Family Services': ['Books, DVDs, Music for Kids', 'Board Games/Puzzles', 'Board games/puzzles'], 'Cleaning Services': ['Daily Housekeeping\n\n(additional charge)', 'Suit Press\n\n(additional charge)', 'Shoeshine\n\n(additional charge)', 'Ironing Service\n\n(additional charge)', 'Dry Cleaning\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'General': ['Shuttle Service', 'Grocery Deliveries\n\n(additional charge)', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Designated Smoking Area', 'Air Conditioning', 'Wake-up service', 'Tile/Marble floor', 'Soundproof', 'Car Rental', 'Packed Lunches', 'Chapel/Shrine', 'Honeymoon Suite', 'VIP Room Facilities', 'Fan', 'Family Rooms', 'Facilities for Disabled Guests', 'Ironing facilities', 'Non-smoking Rooms', 'Iron', 'Room Service']}","79.994827817136,6.79561646812335,80.2263998240232,7.04807345950289",Kumbuk Villa,"['Tea/Coffee Maker in All Rooms', 'Breakfast', 'Tea/Coffee Maker in All Rooms', 'Breakfast']","['10,326', '17,210', '20,248', '37,174', '43,735']",8.6,Excellent,8 reviews,"Kumbuk Villa has been welcoming Booking.com guests since Oct 18, 2016",,"https://www.booking.com/hotel/lk/kumbuk-villa.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=dd514733c480004c&srepoch=1536314857&highlighted_blocks=198913806_118164930_2_41_0&all_sr_blocks=198913806_118164930_2_41_0&room1=A,A&hpos=37&hapos=287&dest_type=city&dest_id=-2235153&srfid=e218d198b602b3755c6ea1bfecbeb72043fc1b2fX287&from=searchresults
;highlight_room=;spdest=ci/-2235153;spdist=41.9#hotelTmpl"
171,"No.114, Heightenford A, Nawalapitiya 20650 Sri Lanka, 20650 Nawalapitiya, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Towels/Sheets (extra fee)', 'Private bathroom', 'Toilet', 'Free toiletries', 'Bathrobe', 'Hairdryer', 'Bathtub', 'Shower'], 'Bedroom': ['Wardrobe/Closet'], 'View': ['River view', 'Mountain view', 'Garden view', 'View'], 'Outdoors': ['BBQ Facilities', 'Balcony', 'Garden'], 'Kitchen': ['Cleaning products', 'Electric kettle', 'Refrigerator'], 'Pool and Spa': ['Swimming Pool', 'Pool With View', 'Outdoor Pool (all year)'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Hiking\n\nOff-site'], 'Media & Technology': ['Flat-screen TV', 'Satellite channels', 'Telephone'], 'Food & Drink': ['Bottle of Water\n\n(additional charge)', 'Breakfast in the Room', 'Bar', 'Restaurant'], 'Internet': ['Free!\nWiFi is available in the hotel rooms and is free of charge.'], 'Parking': ['Free!\nFree public parking is available  on site (reservation is not needed).', 'Secured Parking'], 'Services': ['Fax/Photocopying\n\n(additional charge)', 'Honeymoon Suite', 'Ironing Service', 'Laundry\n\n(additional charge)', '24-Hour Front Desk', 'Meeting/Banquet Facilities\n\n(additional charge)', 'Room Service'], 'General': ['Air Conditioning', 'Safe', 'Family Rooms', 'Facilities for Disabled Guests', 'Non-smoking Rooms', 'Newspapers']}","80.3118191788981,6.83784516104354,80.7480901658691,7.22193555900609",Okwin Resort Nawalapitiya,"['Bar', 'Good Breakfast', 'Bar', 'Good Breakfast']","['11,015', '17,494', '20,086', '21,381', '17,494']",8.6,Excellent,94 reviews,"Okwin Resort Nawalapitiya has been welcoming Booking.com guests since May 9, 2016",3 stars,"https://www.booking.com/hotel/lk/okwin-resort-nawalapitiya.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=dd514733c480004c&srepoch=1536314857&highlighted_blocks=172482201_113687088_2_41_0&all_sr_blocks=172482201_113687088_2_41_0&room1=A,A&hpos=38&hapos=288&dest_type=city&dest_id=-2235153&srfid=e218d198b602b3755c6ea1bfecbeb72043fc1b2fX288&from=searchresults
;highlight_room=;spdest=ci/-2235153;spdist=41.4#hotelTmpl"
172,"118 jayasri viharahena Deniyaya 118, 81508 Deniyaya, Sri Lanka","{'Outdoors': ['BBQ Facilities\n\n(additional charge)', 'Garden'], 'Pets': ['Free!\nPets are allowed. No extra charges.'], 'Activities': ['Evening Entertainment', 'Water Sports Facilities (on site)\n\n(additional charge)', 'Hiking', 'Fishing'], 'Internet': ['Free!\nWiFi is available in public areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Services': ['Grocery Deliveries\n\n(additional charge)', 'Daily Housekeeping', 'Airport Shuttle (additional charge)', 'Baggage Storage', 'Shoeshine\n\n(additional charge)', '24-Hour Front Desk'], 'General': ['Family Rooms', 'Non-smoking Rooms', 'Iron'], 'Languages Spoken': ['Italian', 'English']}","80.5779070958233,6.34164922969677,80.6141271052266,6.37758006284297",Babaragala estate bungalow,"['Airport Shuttle', 'Free WiFi', 'Free Parking', 'Breakfast', 'Airport Shuttle', 'Free WiFi', 'Free Parking', 'Breakfast']","['3,240', '4,859', '6,479', '1,620', '1,620']",8.4,,,"Babaragala estate bungalow has been welcoming Booking.com guests since Apr 20, 2018",,"https://www.booking.com/hotel/lk/babaragala-estate-bungalow.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=dd514733c480004c&srepoch=1536314857&highlighted_blocks=333103801_115846728_2_2_0&all_sr_blocks=333103801_115846728_2_2_0&room1=A,A&hpos=39&hapos=289&dest_type=city&dest_id=-2235153&srfid=e218d198b602b3755c6ea1bfecbeb72043fc1b2fX289&from=searchresults
;highlight_room=;spdest=ci/-2235153;spdist=41.7#hotelTmpl"
173,"No. 183 Deniyaya Road, 81400 Akuressa, Sri Lanka","{'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Kitchen': ['Kitchenware', 'Washing machine'], 'Bathroom': ['Private bathroom'], 'Media & Technology': ['Flat-screen TV'], 'Pets': ['Free!\nPets are allowed. No extra charges.'], 'Outdoors': ['Garden'], 'Outdoor & View': ['View'], 'Miscellaneous': ['Air Conditioning', 'Family Rooms', 'Non-smoking Rooms']}","80.5415485979187,6.3245195834269,80.5777674020813,6.3604504165731",ACK Home Stay,[],"['9,719']",,,,"ACK Home Stay has been welcoming Booking.com guests since Sept 3, 2018",,"https://www.booking.com/hotel/lk/ack-home-stay.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=dd514733c480004c&srepoch=1536314857&highlighted_blocks=401223701_123553114_5_0_0&all_sr_blocks=401223701_123553114_5_0_0&room1=A,A&hpos=40&hapos=290&dest_type=city&dest_id=-2235153&srfid=e218d198b602b3755c6ea1bfecbeb72043fc1b2fX290&from=searchresults
;highlight_room=;spdest=ci/-2235153;spdist=41.5#hotelTmpl"
174,"133/2, Galagama,, 70140 Asseddunwela, Sri Lanka","{'Bathroom': ['Toilet paper', 'Additional bathroom', 'Bidet', 'Guest bathroom', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Shower'], 'Bedroom': ['Wardrobe/Closet', 'Extra long beds (> 6.5 ft)'], 'View': ['River view', 'Landmark view', 'Mountain view', 'Garden view', 'View'], 'Outdoors': ['Outdoor dining area', 'Outdoor furniture', 'Terrace', 'Barbecue'], 'Kitchen': ['High chair', 'Dining table', 'Cleaning products', 'Oven', 'Dryer', 'Kitchenware', 'Electric kettle', 'Washing machine', 'Refrigerator'], 'Room Amenities': ['Sofa bed', 'Drying rack for clothing'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Sauna'], 'Living Area': ['Dining area', 'Sofa', 'Sitting area'], 'Media & Technology': ['Flat-screen TV', 'Video', 'DVD Player', 'TV'], 'Food & Drink': ['Tea/Coffee maker'], 'Internet': ['Free!\nWiFi is available in the hotel rooms and is free of charge.'], 'Parking': ['Free!\nFree public parking is available  on site (reservation is not needed).'], 'Services': ['Wake-up service', '24-Hour Front Desk', 'Room Service'], 'General': ['Air Conditioning', 'Mosquito net', 'Tile/Marble floor', 'Fan', 'Family Rooms', 'Ironing facilities', 'Non-smoking Rooms', 'Iron', 'Safe']}","80.6048324200134,6.5209188607732,80.9419655799866,6.9198211392268",Eagle Wings Holiday,"['Tea/Coffee Maker in All Rooms', 'Tea/Coffee Maker in All Rooms']","['7,289']",,,,"Eagle Wings Holiday has been welcoming Booking.com guests since Aug 12, 2018",,"https://www.booking.com/hotel/lk/eagle-wings-holiday.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=dd514733c480004c&srepoch=1536314857&highlighted_blocks=393000201_122640018_2_0_0&all_sr_blocks=393000201_122640018_2_0_0&room1=A,A&hpos=41&hapos=291&dest_type=city&dest_id=-2235153&srfid=e218d198b602b3755c6ea1bfecbeb72043fc1b2fX291&from=searchresults
;highlight_room=;spdest=ci/-2235153;spdist=41.2#hotelTmpl"
175,"No.01 Kurunduwatta ,, 80420 Pitigala, Sri Lanka","{'Bathroom': ['Toilet paper', 'Private bathroom', 'Free toiletries', 'Bathrobe', 'Bathtub'], 'Bedroom': ['Wardrobe/Closet'], 'Outdoors': ['Outdoor Furniture', 'BBQ Facilities', 'Terrace', 'Garden'], 'Kitchen': ['Cleaning products', 'Dryer'], 'Room Amenities': ['Drying rack for clothing'], 'Pool and Spa': ['Swimming Pool', 'Pool Towels', 'Outdoor Pool (all year)', 'Outdoor Pool'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Evening Entertainment', 'Cycling', 'Hiking\n\nOff-site'], 'Media & Technology': ['Telephone'], 'Food & Drink': ['Chocolate/Cookies\n\n(additional charge)', 'Fruit\n\n(additional charge)', 'Bottle of Water\n\n(additional charge)', 'Kid-Friendly Buffet', 'Bar', 'Restaurant'], 'Internet': ['Free!\nWiFi is available in public areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Secured Parking'], 'Services': ['Daily Housekeeping', 'Shared Lounge/TV Area', 'Airport Shuttle (additional charge)', 'Ironing Service\n\n(additional charge)', '24-Hour Front Desk', 'Room Service'], 'General': ['Air Conditioning', 'Mosquito net', 'Tile/Marble floor', 'Family Rooms', 'Newspapers']}","80.2088923910717,6.3304045834269,80.2451116089283,6.3663354165731",Kurunduwatta Villa,"['Bar', 'Breakfast', 'Bar', 'Breakfast']","['32,396', '121,485']",,,,"Kurunduwatta Villa has been welcoming Booking.com guests since Oct 18, 2017",,"https://www.booking.com/hotel/lk/kurunduwatta-villa-pitigala.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=dd514733c480004c&srepoch=1536314857&highlighted_blocks=275112502_112813396_2_41_0&all_sr_blocks=275112502_112813396_2_41_0&room1=A,A&hpos=42&hapos=292&dest_type=city&dest_id=-2235153&srfid=e218d198b602b3755c6ea1bfecbeb72043fc1b2fX292&from=searchresults
;highlight_room=;spdest=ci/-2235153;spdist=41.7#hotelTmpl"
