,HotelAddress,HotelDetailedFacilities,HotelGeoCoordinates,HotelName,HotelPopularFacilities,HotelPrices,HotelReviewScore,HotelReviewText,HotelReviews,HotelSince,HotelStars,URL
125,"No.6/5, Udahena Cross Road Thenkallagoda, 80000 Galle, Sri Lanka","{'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Kitchen': ['Shared Kitchen', 'Dining table', 'Cleaning products', 'Oven', 'Kitchenware', 'Electric kettle', 'Microwave', 'Refrigerator'], 'Bedroom': ['Wardrobe/Closet'], 'Bathroom': ['Towels', 'Bidet', 'Towels/Sheets (extra fee)', 'Free toiletries', 'Bathrobe', 'Hairdryer', 'Shower', 'Toilet paper', 'Linens'], 'Living Area': ['Dining area', 'Sitting area'], 'Media & Technology': ['Flat-screen TV', 'Satellite channels', 'DVD Player', 'Telephone', 'TV', 'Laptop', 'Computer', 'Video'], 'Room Amenities': ['Mosquito net', 'Fan', 'Iron', 'Drying rack for clothing', 'Tile/Marble floor', 'Ironing facilities'], 'Pets': ['Free!\nPets are allowed. No extra charges.'], 'Accessibility': ['Entire unit wheelchair accessible', 'Entire unit located on ground floor'], 'Outdoors': ['Outdoor dining area', 'Outdoor furniture', 'Sun Deck', 'Balcony', 'Terrace'], 'Common Areas': ['Shared Lounge/TV Area'], 'Food & Drink': ['Packed Lunches', 'Breakfast in the Room', 'Room Service'], 'Activities': ['Darts'], 'Outdoor & View': ['Mountain view', 'View'], 'Transportation': ['Shuttle Service', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Bikes Available (free)', 'Car Rental'], 'Front Desk Services': ['Lockers', 'Private Check-in/Check-out', 'Baggage Storage', 'Express Check-in/Check-out'], 'Entertainment & Family Services': ['Entertainment Staff', 'Babysitting/Child Services\n\n(additional charge)'], 'Cleaning Services': ['Daily Housekeeping', 'Shoeshine', 'Ironing Service\n\n(additional charge)', 'Dry Cleaning\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'Business Facilities': ['Fax/Photocopying\n\n(additional charge)', 'Meeting/Banquet Facilities\n\n(additional charge)'], 'Shops': ['Convenience Store (on site)'], 'Miscellaneous': ['Adults Only', 'Designated Smoking Area', 'Heating']}","80.2020401693881,6.04058271148491,80.2488510869443,6.05301766883849",Thushara Home Stay,"['Airport Shuttle', 'Free Parking', 'Pet Friendly', 'Free WiFi', 'Room Service', 'Airport Shuttle', 'Free Parking', 'Pet Friendly', 'Free WiFi', 'Room Service']","['4,050']",9.4,,,"Thushara Home Stay has been welcoming Booking.com guests since Oct 25, 2017",,"https://www.booking.com/hotel/lk/thushara-home-stay.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=3a9b44ac400301e0&srepoch=1536313563&highlighted_blocks=227852201_114047442_2_0_0&all_sr_blocks=227852201_114047442_2_0_0&room1=A,A&hpos=46&hapos=396&dest_type=city&dest_id=-2217578&srfid=a175c277f8bacb650c1e9ed868cde4b65c897aa5X396&from=searchresults
;highlight_room=#hotelTmpl"
126,"Galle Fort, 20800 Galle, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Shower'], 'View': ['Ocean view', 'View'], 'Outdoors': ['Terrace', 'Barbecue', 'BBQ Facilities', 'Balcony'], 'Kitchen': ['Dining table'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Entertainment Staff', 'Diving\n\nOff-site\n(additional charge)', 'Fishing\n\nOff-site\n(additional charge)'], 'Living Area': ['Dining area'], 'Food & Drink': ['Fruit\n\n(additional charge)', 'Bottle of Water\n\n(additional charge)', ""Kids' Meals"", 'Breakfast in the Room', 'Restaurant'], 'Internet': ['Free!\nWiFi is available in public areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Street Parking'], 'Transportation': ['Airport Drop-off\n\n(additional charge)', 'Airport Pickup\n\n(additional charge)'], 'Services': ['Shuttle Service', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Baggage Storage', 'Babysitting/Child Services', 'Room Service'], 'General': ['Air Conditioning', 'Mosquito net', 'Tile/Marble floor', 'Fan', 'Family Rooms', 'Ironing facilities', 'Non-smoking Rooms', 'Iron']}","80.2111026212616,6.01122649186341,80.2199832037048,6.04287000000001",Fort Dew Guest House,"['Airport Shuttle', 'Free Parking', 'Non-smoking Rooms', 'Free WiFi', 'Family Rooms', 'Breakfast', 'Airport Shuttle', 'Free Parking', 'Non-smoking Rooms', 'Free WiFi', 'Family Rooms', 'Breakfast']","['11,841', '13,930']",8.2,Very Good,26 reviews,"Fort Dew Guest House has been welcoming Booking.com guests since Mar 8, 2011",1 stars,"https://www.booking.com/hotel/lk/fort-dew-guest-house.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=3a9b44ac400301e0&srepoch=1536313563&highlighted_blocks=29084302_93519112_0_2_0&all_sr_blocks=29084302_93519112_0_2_0&room1=A,A&hpos=47&hapos=397&dest_type=city&dest_id=-2217578&srfid=a175c277f8bacb650c1e9ed868cde4b65c897aa5X397&from=searchresults
;highlight_room=#hotelTmpl"
127,"No.380/44, 1st Step, Walauwatte, Dadella, Galle, 80000 Galle, Sri Lanka","{'Parking': ['Free!\nFree public parking is available  at a location nearby (reservation is not needed).'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Bathroom': ['Private bathroom'], 'Pets': ['Pets are not allowed.'], 'Outdoors': ['Sun Deck', 'BBQ Facilities', 'Terrace'], 'Health & Wellness Facilities': ['Hot Tub/Jacuzzi'], 'Food & Drink': ['Breakfast in the Room', 'Room Service'], 'Activities': ['Diving\n\nOff-site\n(additional charge)', 'Windsurfing\n\nOff-site\n(additional charge)', 'Fishing\n\nOff-site\n(additional charge)', 'Tennis Court\n\nOff-site\n(additional charge)'], 'Outdoor & View': ['View'], 'Transportation': ['Airport Drop-off', 'Airport Pickup\n\n(additional charge)', 'Airport Shuttle (additional charge)', 'Bikes Available (free)', 'Car Rental', 'Bicycle Rental (additional charge)'], 'Front Desk Services': ['Currency Exchange', '24-Hour Front Desk'], 'Miscellaneous': ['Air Conditioning', 'Non-smoking Rooms']}","80.1751258332553,6.0260145834269,80.2113241667447,6.0619454165731",Galle white villa,"['Airport Shuttle', 'Free Parking', 'Non-smoking Rooms', 'Free WiFi', 'Room Service', 'Airport Shuttle', 'Free Parking', 'Non-smoking Rooms', 'Free WiFi', 'Room Service']","['3,240']",,,,"Galle white villa has been welcoming Booking.com guests since Aug 20, 2018",,"https://www.booking.com/hotel/lk/galle-white-villa.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=3a9b44ac400301e0&srepoch=1536313563&highlighted_blocks=395891301_122961603_4_1_0&all_sr_blocks=395891301_122961603_4_1_0&room1=A,A&hpos=48&hapos=398&dest_type=city&dest_id=-2217578&srfid=a175c277f8bacb650c1e9ed868cde4b65c897aa5X398&from=searchresults
;highlight_room=#hotelTmpl"
128,"Colombo - Galle - Hambantota - Wellawaya Road Diya Ella Waththa,Goviyapana,Ahangama, 80650 Galle, Sri Lanka","{'Bathroom': ['Toilet paper', 'Towels', 'Private bathroom', 'Shower'], 'Bedroom': ['Wardrobe/Closet', 'Extra long beds (> 6.5 ft)'], 'View': ['Garden view', 'View'], 'Outdoors': ['Outdoor Furniture', 'Terrace', 'BBQ Facilities\n\n(additional charge)', 'Garden'], 'Kitchen': ['Shared Kitchen', 'Dining table', 'Cleaning products', 'Kitchenware', 'Electric kettle', 'Refrigerator'], 'Room Amenities': ['Drying rack for clothing'], 'Pets': ['Pets are not allowed.'], 'Accessibility': ['Entire unit located on ground floor'], 'Activities': ['Beach'], 'Living Area': ['Dining area'], 'Food & Drink': ['Bottle of Water\n\n(additional charge)', 'Breakfast in the Room'], 'Internet': ['No internet access available.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).', 'Secured Parking'], 'Transportation': ['Airport Drop-off\n\n(additional charge)', 'Airport Pickup\n\n(additional charge)'], 'Front Desk Services': ['Private Check-in/Check-out', 'Tour Desk'], 'Entertainment & Family Services': ['Baby safety gates'], 'Cleaning Services': ['Daily Housekeeping'], 'General': ['Shuttle Service', 'Grocery Deliveries\n\n(additional charge)', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Mosquito net', 'Wake-up service', 'Tile/Marble floor', 'Soundproof', 'Packed Lunches', 'Soundproof Rooms', 'Fan', 'Ironing facilities', 'Non-smoking Rooms', 'Safe', 'Room Service'], 'Languages Spoken': ['Hindi', 'English']}","80.216713,5.88510753708894,80.5378150456542,6.046912",Beach Haven Resort Goviyapana,"['Airport Shuttle', 'Free Parking', 'Non-smoking Rooms', 'Room Service', 'Breakfast', 'Airport Shuttle', 'Free Parking', 'Non-smoking Rooms', 'Room Service', 'Breakfast']","['2,268']",9.6,,,"Beach Haven Resort Goviyapana has been welcoming Booking.com guests since Dec 15, 2017",,"https://www.booking.com/hotel/lk/beach-heran-resort.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=3a9b44ac400301e0&srepoch=1536313563&highlighted_blocks=291520401_109300479_2_41_0&all_sr_blocks=291520401_109300479_2_41_0&room1=A,A&hpos=49&hapos=399&dest_type=city&dest_id=-2217578&srfid=a175c277f8bacb650c1e9ed868cde4b65c897aa5X399&from=searchresults
;highlight_room=#hotelTmpl"
129,"Colombo - Galle Main Road 126 No 54 , Galle Street ,Dodanduwa, 80250 Galle, Sri Lanka","{'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).', 'Parking Garage'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Kitchen': ['Shared Kitchen', 'Cleaning products'], 'Bathroom': ['Towels/Sheets (extra fee)', 'Bathrobe', 'Toilet paper'], 'Living Area': ['Sitting area'], 'Room Amenities': ['Mosquito net', 'Soundproof', 'Fan', 'Tile/Marble floor', 'Ironing facilities'], 'Pets': ['Free!\nPets are allowed. No extra charges.'], 'Outdoors': ['Barbecue', 'BBQ Facilities', 'Balcony', 'Garden'], 'Food & Drink': ['Grocery Deliveries\n\n(additional charge)', 'Special Diet Meals (upon request)', 'Snack Bar', 'Packed Lunches', 'Room Service', 'Restaurant'], 'Activities': ['Diving', 'Windsurfing', 'Fishing'], 'Building Characteristics': ['Private apartment in building'], 'Outdoor & View': ['City view', 'Ocean view', 'View'], 'Transportation': ['Airport Drop-off\n\n(additional charge)', 'Airport Pickup\n\n(additional charge)', 'Airport Shuttle (additional charge)', 'Car Rental', 'Bicycle Rental (additional charge)'], 'Front Desk Services': ['Baggage Storage', 'Currency Exchange', 'Safe'], 'Entertainment & Family Services': ['Baby safety gates', 'Playground'], 'Cleaning Services': ['Ironing Service\n\n(additional charge)', 'Dry Cleaning\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'Business Facilities': ['Fax/Photocopying\n\n(additional charge)', 'Business Center\n\n(additional charge)', 'Meeting/Banquet Facilities'], 'Shops': ['Shops (on site)', 'Souvenir/Gift Shop', 'Hair/Beauty Salon'], 'Miscellaneous': ['Heating', 'Soundproof Rooms', 'Honeymoon Suite', 'Family Rooms']}","80.0244837999344,6.05310446441151,80.2256333827972,6.16325808530919",Githmini Beach house and toures,"['Airport Shuttle', 'Free Parking', 'Pet Friendly', 'Free WiFi', 'Family Rooms', 'Airport Shuttle', 'Free Parking', 'Pet Friendly', 'Free WiFi', 'Family Rooms']","['7,613']",9.4,,,"Githmini Beach house and toures has been welcoming Booking.com guests since Mar 21, 2018",,"https://www.booking.com/hotel/lk/villa-sun-dot.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=3a9b44ac400301e0&srepoch=1536313563&highlighted_blocks=325435501_114905421_7_2_0&all_sr_blocks=325435501_114905421_7_2_0&room1=A,A&hpos=50&hapos=400&dest_type=city&dest_id=-2217578&srfid=a175c277f8bacb650c1e9ed868cde4b65c897aa5X400&from=searchresults
;highlight_room=#hotelTmpl"
130,"No 70, Elliot Road, Galle 80000, Sri Lanka, 80000 Galle, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Bidet', 'Towels/Sheets (extra fee)', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower'], 'View': ['Garden view'], 'Outdoors': ['Outdoor Furniture', 'Outdoor dining area', 'Outdoor furniture', 'Garden'], 'Kitchen': ['Dining table', 'Cleaning products', 'Electric kettle'], 'Pool and Spa': ['Swimming Pool', 'Beach Umbrellas', 'Outdoor Pool'], 'Pets': ['Pets are not allowed.'], 'Accessibility': ['Toilet With Grab Rails'], 'Living Area': ['Fireplace'], 'Media & Technology': ['Flat-screen TV', 'Video', 'Pay-per-view channels'], 'Food & Drink': ['Bottle of Water\n\n(additional charge)', 'Tea/Coffee maker'], 'Internet': ['Free!\nWiFi is available in the hotel rooms and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Parking Garage'], 'Transportation': ['Airport Pickup\n\n(additional charge)'], 'Front Desk Services': ['Baggage Storage', '24-Hour Front Desk'], 'Entertainment & Family Services': [""Kids' TV Networks"", 'Baby safety gates'], 'General': ['Shuttle Service', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Tile/Marble floor', 'Private entrance', 'Car Rental', 'Fan', 'Family Rooms', 'Ironing facilities', 'Non-smoking Rooms', 'Iron', 'Room Service']}","80.2131936326622,6.02549846564924,80.2187766507268,6.0626146272638",Elliot Nature Resort,"['Swimming Pool', 'Airport Shuttle', 'Free Parking', 'Non-smoking Rooms', 'Outdoor Pool', 'Room Service', 'Tea/Coffee Maker in All Rooms', 'Breakfast', 'Swimming Pool', 'Airport Shuttle', 'Free Parking', 'Non-smoking Rooms', 'Outdoor Pool', 'Room Service', 'Tea/Coffee Maker in All Rooms', 'Breakfast']","['3,078', '4,234', '4,697', '4,859', '5,345', '6,317', '2,647']",9.1,Wonderful,14 reviews,"Elliot Nature Resort has been welcoming Booking.com guests since Aug 23, 2017",,"https://www.booking.com/hotel/lk/chandana-lal.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=3a9b44ac400301e0&srepoch=1536313563&highlighted_blocks=263877807_119987751_2_1_0&all_sr_blocks=263877807_119987751_2_1_0&room1=A,A&hpos=51&hapos=401&dest_type=city&dest_id=-2217578&srfid=a175c277f8bacb650c1e9ed868cde4b65c897aa5X401&from=searchresults
;highlight_room=#hotelTmpl"
131,"33/15 k.p viltongunavardana mawatha, wakunugoda road ,Galle, 80000 Galle, Sri Lanka","{'Bathroom': ['Toilet paper', 'Towels', 'Shower'], 'View': ['Garden view'], 'Kitchen': ['Dining table', 'Kitchenware', 'Electric kettle', 'Microwave', 'Refrigerator'], 'Room Amenities': ['Drying rack for clothing'], 'Accessibility': ['Entire unit located on ground floor'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Bicycle Rental (additional charge)'], 'Living Area': ['Dining area', 'Sitting area'], 'Media & Technology': ['Telephone', 'TV'], 'Internet': ['Free!\nWiFi is available in some hotel rooms and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).'], 'Services': ['Shuttle Service', 'Daily Housekeeping\n\n(additional charge)', 'Shared Lounge/TV Area', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Car Rental', 'Ironing Service\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'General': ['Mosquito net', 'Tile/Marble floor', 'Fan', 'Iron']}","80.113598,5.97289767513882,80.2906442771454,6.127081",Home sweet Home,"['Airport Shuttle', 'Free Parking', 'Free WiFi', 'Airport Shuttle', 'Free Parking', 'Free WiFi']","['4,050']",,,,"Home sweet Home has been welcoming Booking.com guests since May 15, 2017",,"https://www.booking.com/hotel/lk/home-sweet-home-galle.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=3a9b44ac400301e0&srepoch=1536313563&highlighted_blocks=234378401_101684966_2_0_0&all_sr_blocks=234378401_101684966_2_0_0&room1=A,A&hpos=52&hapos=402&dest_type=city&dest_id=-2217578&srfid=a175c277f8bacb650c1e9ed868cde4b65c897aa5X402&from=searchresults
;highlight_room=#hotelTmpl"
132,"Muswenna Tea Factory Walpola , Imaduwa, Galle, 80130 Galle, Sri Lanka","{'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Internet': ['No internet access available.'], 'Kitchen': ['Shared Kitchen', 'Electric kettle'], 'Bathroom': ['Towels', 'Slippers', 'Free toiletries', 'Bathtub', 'Shower', 'Toilet paper'], 'Living Area': ['Sitting area'], 'Room Amenities': ['Tile/Marble floor'], 'Pets': ['Pets are not allowed.'], 'Outdoors': ['Outdoor furniture', 'Balcony', 'Terrace', 'Garden'], 'Food & Drink': ['Fruit', 'Bottle of Water'], 'Activities': ['Walking Tours'], 'Building Characteristics': ['Semi-detached'], 'Outdoor & View': ['Garden view', 'View'], 'Transportation': ['Airport Shuttle (additional charge)']}","80.1988692954182,5.95900972775209,80.5531311035156,6.17647689524265",Tea Smell,"['Airport Shuttle', 'Free Parking', 'Airport Shuttle', 'Free Parking']","['16,198']",8.3,,,"Tea Smell has been welcoming Booking.com guests since May 5, 2017",,"https://www.booking.com/hotel/lk/tea-smell.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=3a9b44ac400301e0&srepoch=1536313563&highlighted_blocks=234341901_106338555_0_0_0&all_sr_blocks=234341901_106338555_0_0_0&room1=A,A&hpos=53&hapos=403&dest_type=city&dest_id=-2217578&srfid=a175c277f8bacb650c1e9ed868cde4b65c897aa5X403&from=searchresults
;highlight_room=#hotelTmpl"
133,"No 1 Sri Sumedha road, Galle, 80000 Galle, Sri Lanka","{'Miscellaneous': ['Air Conditioning\n\n(additional charge)', 'Honeymoon Suite', 'VIP Room Facilities', 'Family Rooms'], 'Shops': ['Souvenir/Gift Shop', 'Hair/Beauty Salon'], 'Bathroom': ['Toilet paper', 'Towels', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Shower'], 'Outdoors': ['Outdoor Fireplace', 'Outdoor Furniture', 'Outdoor dining area', 'Outdoor furniture', 'Sun Deck', 'BBQ Facilities', 'Balcony', 'Terrace', 'Garden'], 'Common Areas': ['Game Room'], 'Kitchen': ['High chair', 'Dining table'], 'Room Amenities': ['Drying rack for clothing', 'Tile/Marble floor', 'Private entrance', 'Fan', 'Ironing facilities', 'Safe'], 'Outdoor & View': ['Garden view', 'View'], 'Health & Wellness Facilities': ['Fitness Classes', 'Yoga Classes', 'Spa Facilities', 'Beach Umbrellas'], 'Pets': ['Free!\nPets are allowed. No extra charges.'], 'Accessibility': ['Toilet With Grab Rails'], 'Activities': ['Snorkeling\n\nOff-site\n(additional charge)', 'Diving', 'Cycling', 'Canoeing\n\nOff-site\n(additional charge)', 'Windsurfing', 'Fishing'], 'Living Area': ['Dining area', 'Sofa', 'Fireplace', 'Sitting area'], 'Media & Technology': ['Satellite channels', 'Pay-per-view channels'], 'Food & Drink': ['On-site Coffee Shop', 'Fruit\n\n(additional charge)', 'Wine/Champagne\n\n(additional charge)', 'Grocery Deliveries\n\n(additional charge)', 'Restaurant', 'Minibar'], 'Internet': ['Free!\nWiFi is available in public areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).', 'Parking Garage', 'Secured Parking'], 'Transportation': ['Shuttle Service', 'Public Transportation Tickets\n\n(additional charge)', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Car Rental', 'Bicycle Rental (additional charge)'], 'Front Desk Services': ['Tickets to Attractions or Shows\n\n(additional charge)', 'Lockers', 'Private Check-in/Check-out', 'Ticket Service', 'Tour Desk', 'Currency Exchange', 'Safe', 'Express Check-in/Check-out', 'Newspapers', '24-Hour Front Desk'], 'Entertainment & Family Services': [""Kids' TV Networks"", 'Baby Safety Gates', ""Kids' Outdoor Play Equipment"", 'Indoor Play Area', 'Books, DVDs or music for children', 'Babysitting/Child Services'], 'Cleaning Services': ['Ironing Service\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'Business Facilities': ['Business Center', 'Meeting/Banquet Facilities']}","80.1934610404754,6.025504,80.2244449595246,6.068234",Antique House,"['Airport Shuttle', 'Free Parking', 'Pet Friendly', 'Free WiFi', 'Family Rooms', 'Airport Shuttle', 'Free Parking', 'Pet Friendly', 'Free WiFi', 'Family Rooms']","['4,446', '4,681', '4,681', '4,709', '4,957', '4,957', '5,232', '5,507', '9,638', '10,772', '11,339']",9.0,Wonderful,13 reviews,"Antique House has been welcoming Booking.com guests since Aug 9, 2017",3 stars,"https://www.booking.com/hotel/lk/antique-house-galle.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=3a9b44ac400301e0&srepoch=1536313563&highlighted_blocks=260877604_105541543_0_1_0&all_sr_blocks=260877604_105541543_0_1_0&room1=A,A&hpos=54&hapos=404&dest_type=city&dest_id=-2217578&srfid=a175c277f8bacb650c1e9ed868cde4b65c897aa5X404&from=searchresults
;highlight_room=#hotelTmpl"
134,"12/B,thenkallagoda Road,Makuluwa,Galle., 80000 Galle, Sri Lanka","{'Miscellaneous': ['Designated Smoking Area', 'Non-smoking Rooms'], 'Bathroom': ['Towels', 'Bidet', 'Bathtub or shower', 'Slippers', 'Private bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Bathtub', 'Shower'], 'Outdoors': ['Outdoor dining area', 'Outdoor furniture', 'Balcony', 'Garden'], 'Common Areas': ['Shared Lounge/TV Area'], 'Kitchen': ['Shared Kitchen', 'Dining table', 'Cleaning products', 'Oven', 'Electric kettle', 'Refrigerator'], 'Room Amenities': ['Mosquito net', 'Private entrance', 'Fan', 'Iron', 'Safe'], 'Outdoor & View': ['Garden view', 'View'], 'Pets': ['Pets are not allowed.'], 'Living Area': ['Dining area'], 'Food & Drink': ['Snack Bar', 'Breakfast in the Room', 'Room Service', 'Restaurant'], 'Internet': ['Free!\nWiFi is available in the hotel rooms and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).'], 'Transportation': ['Airport Shuttle (additional charge)', 'Bicycle Rental (additional charge)'], 'Cleaning Services': ['Laundry\n\n(additional charge)'], 'Languages Spoken': ['English', 'Arabic']}","80.2154843365399,6.02443073357094,80.2516825640949,6.06036156671714",Fortune Paradise Villa,"['Airport Shuttle', 'Free Parking', 'Non-smoking Rooms', 'Free WiFi', 'Restaurant', 'Airport Shuttle', 'Free Parking', 'Non-smoking Rooms', 'Free WiFi', 'Restaurant']","['4,859']",,,,"Fortune Paradise Villa has been welcoming Booking.com guests since Mar 2, 2015",,"https://www.booking.com/hotel/lk/fortune-paradise-villa.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=6e8444af51be0055&srepoch=1536313569&highlighted_blocks=130630604_85726014_2_2_0&all_sr_blocks=130630604_85726014_2_2_0&room1=A,A&hpos=1&hapos=401&dest_type=city&dest_id=-2217578&srfid=a175c277f8bacb650c1e9ed868cde4b65c897aa5X401&from=searchresults
;highlight_room=#hotelTmpl"
135,"Dharmaraja Mawatha No 26, 80000 Galle, Sri Lanka","{'Bathroom': ['Toilet paper', 'Towels', 'Slippers', 'Free toiletries', 'Shower'], 'Bedroom': ['Wardrobe/Closet', 'Extra long beds (> 6.5 ft)'], 'Outdoors': ['Garden'], 'Kitchen': ['Dining table', 'Cleaning products', 'Kitchenware', 'Refrigerator'], 'Room Amenities': ['Drying rack for clothing'], 'Accessibility': ['Entire unit wheelchair accessible', 'Entire unit located on ground floor'], 'Pets': ['Free!\nPets are allowed. No extra charges.'], 'Living Area': ['Dining area'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Services': ['Daily Housekeeping', 'Wake-up service'], 'General': ['Mosquito net', 'Fan', 'Ironing facilities', 'Iron']}","80.1861752937546,6.04261686978678,80.2303487062454,6.07467713021322",26 Home Stay,"['Free Parking', 'Pet Friendly', 'Free WiFi', 'Free Parking', 'Pet Friendly', 'Free WiFi']","['2,592', '3,888', '1,296']",8.8,Excellent,47 reviews,"26 Home Stay has been welcoming Booking.com guests since Nov 30, 2017",,"https://www.booking.com/hotel/lk/26-home-stay.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&srpvid=6e8444af51be0055&srepoch=1536313569&highlighted_blocks=287652001_108345797_2_0_0&all_sr_blocks=287652001_108345797_2_0_0&room1=A,A&hpos=2&hapos=402&dest_type=city&dest_id=-2217578&srfid=a175c277f8bacb650c1e9ed868cde4b65c897aa5X402&from=searchresults
;highlight_room=#hotelTmpl"
