,HotelAddress,HotelDetailedFacilities,HotelGeoCoordinates,HotelName,HotelPopularFacilities,HotelPrices,HotelReviewScore,HotelReviewText,HotelReviews,HotelSince,HotelStars,URL
291,"Kalamatiya Road batatha south, 82120 Kalametiya, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Towels/Sheets (extra fee)', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Shower'], 'View': ['Garden view', 'View'], 'Outdoors': ['Outdoor Furniture', 'Outdoor furniture', 'Terrace', 'Patio', 'Garden'], 'Kitchen': ['Stovetop', 'Kitchenware', 'Electric kettle', 'Microwave', 'Refrigerator'], 'Pets': ['Free!\nPets are allowed. No extra charges.'], 'Accessibility': ['Entire unit located on ground floor'], 'Internet': ['Free!\nWiFi is available in the hotel rooms and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).', 'Secured Parking'], 'General': ['Mosquito net', 'Fan', 'Family Rooms', 'Safe']}","80.806587,6.037449,81.063521466354,6.12012975250496",Taragala Chalets,[],"['5,669', '4,252', '6,074', '7,087', '8,099', '5,062']",10,Cleanliness,1 review,"Taragala Chalets has been welcoming Booking.com guests since Jul 30, 2018",,"https://www.booking.com/hotel/lk/taragala-chalets.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=96344501f22b0286&srepoch=1536313731&highlighted_blocks=386913101_123384919_2_42_0&all_sr_blocks=386913101_123384919_2_42_0&room1=A,A&hpos=33&hapos=133&dest_type=city&dest_id=-2218946&srfid=4197cdda8b752e73d45640e84b7610c6378ec98dX133&from=searchresults
;highlight_room=;spdest=ci/-2218946;spdist=21.5#hotelTmpl"
292,"Unnamed Road, 82614 Kirinda, Sri Lanka","{'Bathroom': ['Toilet paper', 'Towels', 'Slippers', 'Private bathroom', 'Toilet', 'Hairdryer', 'Shower'], 'Bedroom': ['Walk-in closet'], 'View': ['River view', 'City view', 'Mountain view', 'Lake view', 'Ocean view', 'View'], 'Outdoors': ['Outdoor Fireplace', 'Outdoor Furniture', 'Private Beach Area', 'Barbecue', 'BBQ Facilities'], 'Kitchen': ['Shared Kitchen', 'Dining table', 'Kitchenware', 'Electric kettle', 'Refrigerator'], 'Pets': ['Free!\nPets are allowed on request. No extra charges.'], 'Activities': ['Tour or Class About Local Culture', 'Happy Hour', 'Bike Tours\n\n(additional charge)', 'Walking Tours\n\n(additional charge)', 'Movie Nights', 'Beach', 'Evening Entertainment', 'Diving', 'Cycling\n\nOff-site', 'Bicycle Rental (additional charge)', 'Fishing'], 'Media & Technology': ['Flat-screen TV', 'DVD Player'], 'Food & Drink': ['Fruit\n\n(additional charge)', 'Special Diet Meals (upon request)', 'Restaurant', 'Tea/Coffee maker'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Secured Parking'], 'Transportation': ['Airport Drop-off\n\n(additional charge)'], 'Services': ['Shared Lounge/TV Area'], 'Front Desk Services': ['24-Hour Front Desk'], 'Entertainment & Family Services': ['Books, DVDs, Music for Kids', 'Books, DVDs or music for children', 'Board games/puzzles'], 'Cleaning Services': ['Daily Housekeeping', 'Shoeshine'], 'General': ['Grocery Deliveries\n\n(additional charge)', 'Airport Shuttle (additional charge)', 'Wake-up service', 'Safe', 'Heating', 'Fan', 'Family Rooms', 'Iron', 'Newspapers']}","81.2820031387904,6.18046686746223,81.3182119386098,6.21639770060843",Moon Lagoon Kirinda Villa,"['Tea/Coffee Maker in All Rooms', 'Breakfast', 'Private Beach Area', 'Tea/Coffee Maker in All Rooms', 'Breakfast', 'Private Beach Area']","['10,529']",6.0,,,"Moon Lagoon Kirinda Villa has been welcoming Booking.com guests since Feb 24, 2018",5-star hotel,"https://www.booking.com/hotel/lk/moon-lagoon-tissa-resort-amp-spa.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=96344501f22b0286&srepoch=1536313731&highlighted_blocks=312911103_113390972_4_1_0&all_sr_blocks=312911103_113390972_4_1_0&room1=A,A&hpos=34&hapos=134&dest_type=city&dest_id=-2218946&srfid=4197cdda8b752e73d45640e84b7610c6378ec98dX134&from=searchresults
;highlight_room=;spdest=ci/-2218946;spdist=21.1#hotelTmpl"
293,"Akkara 80, Uduwila, Tissamaharama, 82600 Tissamaharama, Sri Lanka","{'Bathroom': ['Toilet paper', 'Towels', 'Towels/Sheets (extra fee)', 'Slippers', 'Private bathroom', 'Toilet', 'Hairdryer', 'Shower'], 'Outdoors': ['Garden'], 'Room Amenities': ['Drying rack for clothing'], 'Pets': ['Pets are allowed on request. Charges may apply.'], 'Activities': ['Evening Entertainment'], 'Internet': ['Free!\nWiFi is available in the hotel rooms and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'General': ['Air conditioning']}","81.2129477183867,6.24024070683226,81.2921822816133,6.29313929316774",Yala Home Stay,"['Free WiFi', 'Free Parking', 'Breakfast', 'Free WiFi', 'Free Parking', 'Breakfast']","['5,669', '4,859']",9.2,,,"Yala Home Stay has been welcoming Booking.com guests since Sept 26, 2017",,"https://www.booking.com/hotel/lk/yala-home-stay.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=96344501f22b0286&srepoch=1536313731&highlighted_blocks=264471702_105463149_2_2_0&all_sr_blocks=264471702_105463149_2_2_0&room1=A,A&hpos=35&hapos=135&dest_type=city&dest_id=-2218946&srfid=4197cdda8b752e73d45640e84b7610c6378ec98dX135&from=searchresults
;highlight_room=;spdest=ci/-2218946;spdist=21.2#hotelTmpl"
294,"79/1, Mahadera, Yoda Kandiya,, 82600 Tissamaharama, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Bidet', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Shower'], 'View': ['River view', 'Mountain view', 'Pool view', 'Garden view', 'Lake view', 'View'], 'Outdoors': ['Outdoor Fireplace', 'Picnic Area', 'Outdoor Furniture', 'Sun Deck', 'BBQ Facilities\n\n(additional charge)', 'Garden'], 'Pool and Spa': ['Swimming Pool', 'Beach Chairs/Loungers', 'Pool Towels', 'Pool With View', 'Outdoor Pool (all year)', 'Outdoor Pool'], 'Pets': ['Free!\nPets are allowed on request. No extra charges.'], 'Accessibility': ['Entire unit wheelchair accessible', 'Entire unit located on ground floor'], 'Activities': ['Bike Tours\n\n(additional charge)', 'Walking Tours', 'Badminton Equipment\n\n(additional charge)', 'Bikes Available (free)', 'Cycling', 'Bicycle Rental (additional charge)', 'Fishing'], 'Food & Drink': ['Fruit\n\n(additional charge)', 'Bottle of Water', ""Kids' Meals\n\n(additional charge)"", 'Special Diet Meals (upon request)', 'Restaurant'], 'Internet': ['WiFi is available in public areas and charges apply.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Accessible Parking', 'Secured Parking'], 'Services': ['Shared Lounge/TV Area', 'Packed Lunches', 'Ironing Service\n\n(additional charge)', '24-Hour Front Desk', 'Room Service'], 'Entertainment & Family Services': [""Kids' TV Networks"", 'Books, DVDs, Music for Kids'], 'General': ['Paid WiFi', 'Air Conditioning', 'Tile/Marble floor', 'Fan', 'Family Rooms']}","81.129318,6.264758,81.337268,6.302422",Anchorage Yala,"['Swimming Pool', 'Free Parking', 'Outdoor Pool', 'WiFi', 'Family Rooms', 'Restaurant', 'Breakfast', 'Swimming Pool', 'Free Parking', 'Outdoor Pool', 'WiFi', 'Family Rooms', 'Restaurant', 'Breakfast']","['8,099']",8.7,,,"Anchorage Yala has been welcoming Booking.com guests since Nov 11, 2017",,"https://www.booking.com/hotel/lk/anchorage-yala.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=96344501f22b0286&srepoch=1536313731&highlighted_blocks=281825501_107653413_2_41_0&all_sr_blocks=281825501_107653413_2_41_0&room1=A,A&hpos=36&hapos=136&dest_type=city&dest_id=-2218946&srfid=4197cdda8b752e73d45640e84b7610c6378ec98dX136&from=searchresults
;highlight_room=;spdest=ci/-2218946;spdist=21.4#hotelTmpl"
295,"Kahandamodara Road, 82120 Tangalle, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Bathtub', 'Shower'], 'Bedroom': ['Wardrobe/Closet'], 'View': ['View'], 'Outdoors': ['Outdoor Furniture', 'Beachfront', 'Outdoor furniture', 'Sun Deck', 'Terrace', 'Garden'], 'Kitchen': ['Electric kettle'], 'Room Amenities': ['Drying rack for clothing'], 'Pool and Spa': ['Swimming Pool', ""Kids' Pool"", 'Beach Umbrellas', 'Beach Chairs/Loungers', 'Shallow End', 'Pool Towels', 'Plunge Pool', 'Pool With View', 'Infinity Pool', 'Outdoor Pool (all year)', 'Outdoor Pool', 'Massage\n\n(additional charge)'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Live Sports Events (Broadcast)', 'Bike Tours', 'Beach', 'Bikes Available (free)', 'Snorkeling\n\n(additional charge)', 'Diving\n\n(additional charge)', 'Fishing\n\n(additional charge)'], 'Living Area': ['Sitting area'], 'Food & Drink': ['Fruit\n\n(additional charge)', 'Bottle of Water', 'Wine/Champagne\n\n(additional charge)', 'Breakfast in the Room', 'Bar', 'Restaurant', 'Minibar', 'Tea/Coffee maker', 'Good Coffee!'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Secured Parking'], 'Transportation': ['Airport Drop-off\n\n(additional charge)', 'Airport Pickup\n\n(additional charge)'], 'Front Desk Services': ['Private Check-in/Check-out', 'Baggage Storage', 'Tour Desk', 'Currency Exchange', 'Express Check-in/Check-out', '24-Hour Front Desk'], 'Entertainment & Family Services': ['Board Games/Puzzles'], 'Cleaning Services': ['Ironing Service\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'Business Facilities': ['Fax/Photocopying'], 'General': ['Shuttle Service', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Designated Smoking Area', 'Air Conditioning', 'Private entrance', 'Safe', 'Fan', 'Ironing facilities', 'Non-smoking Rooms', 'Room Service']}","80.779587328434,6.01009943030777,81.0726133175622,6.13908500116219",Lankavatara Ocean Retreat & Spa,"['Swimming Pool', 'Airport Shuttle', 'Free Parking', 'Outdoor Pool', 'WiFi Available in All Areas', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Excellent Breakfast', 'Beachfront', 'Swimming Pool', 'Airport Shuttle', 'Free Parking', 'Outdoor Pool', 'WiFi Available in All Areas', 'Tea/Coffee Maker in All Rooms', 'Bar', 'Excellent Breakfast', 'Beachfront']","['12,391', '14,578', '16,036', '17,818']",9.4,Wonderful,264 reviews,"Lankavatara Ocean Retreat & Spa has been welcoming Booking.com guests since Jun 2, 2017",4-star hotel,"https://www.booking.com/hotel/lk/lankavatara-ocean-retreat.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=96344501f22b0286&srepoch=1536313731&highlighted_blocks=242365610_123421986_0_1_0&all_sr_blocks=242365610_123421986_0_1_0&room1=A,A&hpos=37&hapos=137&dest_type=city&dest_id=-2218946&srfid=4197cdda8b752e73d45640e84b7610c6378ec98dX137&from=searchresults
;highlight_room=;spdest=ci/-2218946;spdist=22.6#hotelTmpl"
296,"825 / Senapura,Debarawewa,Tissamaharama, 82600 Tissamaharama, Sri Lanka","{'Bathroom': ['Toilet paper', 'Towels', 'Towels/Sheets (extra fee)', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Shower'], 'Bedroom': ['Extra long beds (> 6.5 ft)'], 'View': ['Garden view', 'View'], 'Outdoors': ['Outdoor furniture', 'Terrace', 'Garden'], 'Room Amenities': ['Drying rack for clothing'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Bikes Available (free)', 'Cycling'], 'Living Area': ['Sitting area'], 'Food & Drink': ['Bottle of Water\n\n(additional charge)', 'Special Diet Meals (upon request)', 'Breakfast in the Room', 'Restaurant'], 'Internet': ['Free!\nWiFi is available in some hotel rooms and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Street Parking', 'Secured Parking'], 'Front Desk Services': ['Baggage Storage', 'Tour Desk', 'Express Check-in/Check-out'], 'Cleaning Services': ['Daily Housekeeping', 'Laundry\n\n(additional charge)'], 'General': ['Grocery Deliveries\n\n(additional charge)', 'Air Conditioning', 'Tile/Marble floor', 'Soundproof', 'Car Rental', 'Packed Lunches', 'Fan', 'Family Rooms', 'Airport Shuttle', 'Non-smoking Rooms', 'Room Service']}","81.2322127819062,6.2483701097972,81.3017141819,6.29936434890756",Southern Homestay,"['Airport Shuttle', 'Non-smoking Rooms', 'Free Parking', 'Free WiFi', 'Family Rooms', 'Airport Shuttle', 'Non-smoking Rooms', 'Free Parking', 'Free WiFi', 'Family Rooms']","['2,592', '2,592', '2,592', '3,240', '3,240']",9.5,Exceptional,33 reviews,"Southern Homestay has been welcoming Booking.com guests since Mar 30, 2017",,"https://www.booking.com/hotel/lk/southern-homestay.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=96344501f22b0286&srepoch=1536313731&highlighted_blocks=227104606_100008124_2_0_0&all_sr_blocks=227104606_100008124_2_0_0&room1=A,A&hpos=38&hapos=138&dest_type=city&dest_id=-2218946&srfid=4197cdda8b752e73d45640e84b7610c6378ec98dX138&from=searchresults
;highlight_room=;spdest=ci/-2218946;spdist=22.9#hotelTmpl"
297,"256, Samudrasirigama, Pannegamuwa, 82632 Tissamaharama, Sri Lanka","{'Bathroom': ['Toilet paper', 'Towels', 'Bidet', 'Private bathroom', 'Toilet', 'Free toiletries', 'Shower'], 'Bedroom': ['Extra long beds (> 6.5 ft)'], 'View': ['Mountain view', 'View'], 'Outdoors': ['Outdoor Fireplace', 'Outdoor Furniture', 'Outdoor dining area', 'Barbecue', 'BBQ Facilities', 'Patio', 'Terrace', 'Garden'], 'Kitchen': ['Cleaning products'], 'Room Amenities': ['Drying rack for clothing'], 'Pets': ['Pets are allowed on request. Charges may apply.'], 'Accessibility': ['Entire unit located on ground floor'], 'Activities': ['Bike Tours', 'Walking Tours', 'Bikes Available (free)', 'Cycling\n\nOff-site', 'Hiking', 'Library', 'Fishing'], 'Food & Drink': ['Fruit\n\n(additional charge)', 'Bottle of Water\n\n(additional charge)', 'Restaurant'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).'], 'Transportation': ['Airport Drop-off\n\n(additional charge)', 'Airport Pickup\n\n(additional charge)'], 'Front Desk Services': ['Private Check-in/Check-out', 'Baggage Storage', '24-Hour Front Desk'], 'Entertainment & Family Services': ['Board games/puzzles'], 'Cleaning Services': ['Daily Housekeeping', 'Shoeshine\n\n(additional charge)', 'Ironing Service\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'General': ['Grocery Deliveries\n\n(additional charge)', 'Airport Shuttle (additional charge)', 'Air Conditioning', 'Car Rental', 'Packed Lunches', 'Fan', 'Family Rooms', 'Ironing facilities', 'Non-smoking Rooms', 'Iron', 'Newspapers', 'Room Service'], 'Languages Spoken': ['English', 'Greek']}","81.1198488375244,6.20652852606252,81.3571071624756,6.38243347393748",Great Lake Villa,"['Airport Shuttle', 'Non-smoking Rooms', 'Free Parking', 'Free WiFi', 'Family Rooms', 'Breakfast', 'Airport Shuttle', 'Non-smoking Rooms', 'Free Parking', 'Free WiFi', 'Family Rooms', 'Breakfast']","['3,628', '5,183', '1,918', '4,082', '6,479', '2,462']",9.3,Wonderful,32 reviews,"Great Lake Villa has been welcoming Booking.com guests since Aug 7, 2017",,"https://www.booking.com/hotel/lk/great-lake-villa.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=96344501f22b0286&srepoch=1536313731&highlighted_blocks=260101401_104811505_2_42_0&all_sr_blocks=260101401_104811505_2_42_0&room1=A,A&hpos=39&hapos=139&dest_type=city&dest_id=-2218946&srfid=4197cdda8b752e73d45640e84b7610c6378ec98dX139&from=searchresults
;highlight_room=;spdest=ci/-2218946;spdist=22.7#hotelTmpl"
298,"Yala,Tissamaharama 479/2, 11th lane, gangasiripura ,debarawewa,tissamaharama, 82600 Tissamaharama, Sri Lanka","{'Bathroom': ['Toilet paper', 'Towels', 'Towels/Sheets (extra fee)', 'Slippers', 'Bathtub', 'Shower'], 'Bedroom': ['Walk-in closet'], 'View': ['Garden view'], 'Outdoors': ['Outdoor dining area', 'Barbecue', 'BBQ Facilities\n\n(additional charge)', 'Balcony', 'Terrace'], 'Kitchen': ['Shared Kitchen', 'Dining table', 'Kitchenware', 'Electric kettle', 'Refrigerator'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Bicycle Rental (additional charge)', 'Fishing'], 'Living Area': ['Sitting area'], 'Food & Drink': ['Minibar', 'Tea/Coffee maker'], 'Internet': ['No internet access available.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Services': ['Wake-up service', 'Car Rental', 'Laundry\n\n(additional charge)', '24-Hour Front Desk'], 'General': ['Mosquito net', 'Fan', 'Ironing facilities']}","81.2435779103275,6.25531166098843,81.279791878796,6.29124249413462",Chamathya Home Stay,"['Free Parking', 'Tea/Coffee Maker in All Rooms', 'Breakfast', 'Free Parking', 'Tea/Coffee Maker in All Rooms', 'Breakfast']","['2,430']",,,,"Chamathya Home Stay has been welcoming Booking.com guests since Jul 27, 2016",,"https://www.booking.com/hotel/lk/chamathya-home-stay.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=96344501f22b0286&srepoch=1536313731&highlighted_blocks=188000801_92796744_2_1_0&all_sr_blocks=188000801_92796744_2_1_0&room1=A,A&hpos=40&hapos=140&dest_type=city&dest_id=-2218946&srfid=4197cdda8b752e73d45640e84b7610c6378ec98dX140&from=searchresults
;highlight_room=;spdest=ci/-2218946;spdist=22.4#hotelTmpl"
299,"Diyasyaya Diyasyaya, 82600 Yala, Sri Lanka","{'Bathroom': ['Walk-in Shower', 'Toilet paper', 'Linens', 'Towels', 'Bidet', 'Towels/Sheets (extra fee)', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Bathtub', 'Shower'], 'View': ['Garden view', 'View'], 'Outdoors': ['Outdoor Fireplace', 'Picnic Area', 'Outdoor Furniture', 'Outdoor furniture', 'Sun Deck', 'BBQ Facilities\n\n(additional charge)', 'Terrace', 'Garden'], 'Kitchen': ['Cleaning products'], 'Room Amenities': ['Drying rack for clothing'], 'Health & Wellness Facilities': ['Massage\n\n(additional charge)'], 'Services & Extras': ['Tickets to Attractions or Shows'], 'Accessibility': ['Raised Toilet', 'Entire unit located on ground floor'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Cooking Class\n\nOff-site\n(additional charge)', 'Tour or Class About Local Culture\n\n(additional charge)', 'Happy Hour\n\n(additional charge)', 'Bike Tours\n\n(additional charge)', 'Walking Tours\n\n(additional charge)', 'Bikes Available (free)', 'Cycling\n\nOff-site', 'Bicycle Rental (additional charge)'], 'Living Area': ['Sitting area'], 'Food & Drink': ['Fruit\n\n(additional charge)', 'Bottle of Water\n\n(additional charge)', 'Wine/Champagne\n\n(additional charge)', ""Kids' Meals\n\n(additional charge)"", 'Special Diet Meals (upon request)', 'Breakfast in the Room', 'Bar', 'Restaurant'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).'], 'Front Desk Services': ['Private Check-in/Check-out', 'Concierge Service', 'Baggage Storage', 'Ticket Service', 'Tour Desk', 'Currency Exchange', 'Express Check-in/Check-out', '24-Hour Front Desk'], 'Entertainment & Family Services': ['Books, DVDs, Music for Kids', 'Board Games/Puzzles'], 'Cleaning Services': ['Daily Housekeeping', 'Shoeshine\n\n(additional charge)', 'Ironing Service\n\n(additional charge)'], 'General': ['Shuttle Service', 'Grocery Deliveries', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Mosquito net', 'Wake-up service', 'Hardwood/Parquet floors', 'Private entrance', 'Car Rental', 'Fan', 'Family Rooms', 'Ironing facilities', 'Non-smoking Rooms', 'Newspapers', 'Room Service'], 'Languages Spoken': ['English', 'German']}","81.2727269478282,6.2284235834269,81.3089390521718,6.2643544165731",Yala Relax Camping,"['Airport Shuttle', 'Free Parking', 'Free WiFi', 'Family Rooms', 'Bar', 'Breakfast', 'Airport Shuttle', 'Free Parking', 'Free WiFi', 'Family Rooms', 'Bar', 'Breakfast']","['74,511', '37,255', '74,511', '37,255']",,,,"Yala Relax Camping has been welcoming Booking.com guests since May 3, 2018",,"https://www.booking.com/hotel/lk/yala-relax-camping.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=96344501f22b0286&srepoch=1536313731&highlighted_blocks=343897902_122436669_2_41_0&all_sr_blocks=343897902_122436669_2_41_0&room1=A,A&hpos=41&hapos=141&dest_type=city&dest_id=-2218946&srfid=4197cdda8b752e73d45640e84b7610c6378ec98dX141&from=searchresults
;highlight_room=;spdest=ci/-2218946;spdist=22.8#hotelTmpl"
300,"Yakada palama, 82600 Tissamaharama, Sri Lanka","{'Bathroom': ['Toilet paper', 'Towels'], 'Kitchen': ['Kitchenware'], 'Pets': ['Pets are not allowed.'], 'Internet': ['No internet access available.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Accessible Parking', 'Secured Parking'], 'Services': ['Grocery Deliveries\n\n(additional charge)', 'Shared Lounge/TV Area', 'Airport Shuttle (additional charge)', 'Private Check-in/Check-out', 'Car Rental'], 'General': ['Air Conditioning\n\n(additional charge)', 'Family Rooms', 'Facilities for Disabled Guests']}","81.2455527484418,6.23802288248302,81.2806279957294,6.29936434890756",Nadee Inn Family Guest House,"['Airport Shuttle', 'Free Parking', 'Family Rooms', 'Airport Shuttle', 'Free Parking', 'Family Rooms']","['1,782', '2,916', '4,050']",8.3,,,"Nadee Inn Family Guest House has been welcoming Booking.com guests since Apr 26, 2017",,"https://www.booking.com/hotel/lk/nadee-inn-family-guest-house.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=96344501f22b0286&srepoch=1536313731&highlighted_blocks=232287807_100695382_23_0_0&all_sr_blocks=232287807_100695382_23_0_0&room1=A,A&hpos=42&hapos=142&dest_type=city&dest_id=-2218946&srfid=4197cdda8b752e73d45640e84b7610c6378ec98dX142&from=searchresults
;highlight_room=;spdest=ci/-2218946;spdist=22.2#hotelTmpl"
301,"Tissa Road polhahawelana, 82600 Tissamaharama, Sri Lanka","{'Bathroom': ['Towels', 'Bidet', 'Towels/Sheets (extra fee)', 'Bathtub or shower', 'Toilet', 'Bathtub', 'Shower'], 'View': ['Garden view'], 'Kitchen': ['Dining table', 'Cleaning products', 'Kitchenware'], 'Pets': ['Pets are not allowed.'], 'Accessibility': ['Entire unit located on ground floor'], 'Activities': ['Fishing'], 'Living Area': ['Dining area', 'Sitting area'], 'Internet': ['Free!\nWiFi is available in the hotel rooms and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Services': ['Daily Housekeeping', '24-Hour Front Desk'], 'General': ['Mosquito net', 'Soundproof', 'Private entrance', 'Fan', 'Family Rooms', 'Iron']}","81.2322814649655,6.26881839761478,81.2684963729252,6.30474923076098",Mahagedara Homestay,"['Free Parking', 'Free WiFi', 'Family Rooms', 'Breakfast', 'Free Parking', 'Free WiFi', 'Family Rooms', 'Breakfast']","['2,430', '2,916']",,,,"Mahagedara Homestay has been welcoming Booking.com guests since Apr 10, 2018",,"https://www.booking.com/hotel/lk/mahagedara-homestay.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=96344501f22b0286&srepoch=1536313731&highlighted_blocks=332346501_115738036_2_2_0&all_sr_blocks=332346501_115738036_2_2_0&room1=A,A&hpos=43&hapos=143&dest_type=city&dest_id=-2218946&srfid=4197cdda8b752e73d45640e84b7610c6378ec98dX143&from=searchresults
;highlight_room=;spdest=ci/-2218946;spdist=22.8#hotelTmpl"
