,HotelAddress,HotelDetailedFacilities,HotelGeoCoordinates,HotelName,HotelPopularFacilities,HotelPrices,HotelReviewScore,HotelReviewText,HotelReviews,HotelSince,HotelStars,URL
89,"No 109, Sherwood part., 90160 Haputale, Sri Lanka","{'Bathroom': ['Linens', 'Towels', 'Towels/Sheets (extra fee)', 'Free toiletries', 'Hairdryer'], 'Outdoors': ['Outdoor Furniture', 'Terrace'], 'Health & Wellness Facilities': ['Massage'], 'Pets': ['Free!\nPets are allowed on request. No extra charges.'], 'Activities': ['Cooking Class\n\n(additional charge)', 'Tour or Class About Local Culture\n\n(additional charge)', 'Bike Tours\n\n(additional charge)', 'Hiking\n\nOff-site'], 'Food & Drink': ['Fruit\n\n(additional charge)', 'Bottle of Water\n\n(additional charge)', 'Breakfast in the Room', 'Restaurant', 'Good Coffee!'], 'Internet': ['Free!\nWiFi is available in public areas and is free of charge.'], 'Parking': ['Free!\nFree public parking is available  on site (reservation is not needed).'], 'Front Desk Services': ['Baggage Storage', 'Tour Desk', 'Currency Exchange'], 'Entertainment & Family Services': [""Kids' TV Networks""], 'Cleaning Services': ['Laundry\n\n(additional charge)'], 'General': ['Shuttle Service', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Mosquito net', 'Car Rental', 'Packed Lunches', 'Family Rooms', 'Non-smoking Rooms', 'Room Service']}","80.9503501653671,6.76192241031772,80.9670258346329,6.77425958968228",ABC Guest Inn & Restaurant,"['Airport Shuttle', 'Free Parking', 'Pet Friendly', 'Non-smoking Rooms', 'Free WiFi', 'Good Breakfast', 'Airport Shuttle', 'Free Parking', 'Pet Friendly', 'Non-smoking Rooms', 'Free WiFi', 'Good Breakfast']","['1,616', '2,424', '2,424', '3,232', '4,040', '6,141', '5,333', '4,040', '5,171', '7,434', '9,696']",7.2,Good,236 reviews,"ABC Guest Inn & Restaurant has been welcoming Booking.com guests since Jan 13, 2015",2 stars,"https://www.booking.com/hotel/lk/abc-guest-inn-amp-restaurant.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=e2514450686b0181&srepoch=1536313378&highlighted_blocks=127723506_106275901_0_2_0&all_sr_blocks=127723506_106275901_0_2_0&room1=A,A&hpos=23&hapos=673&dest_type=city&dest_id=-2213252&srfid=848f466b13cd1a0fc5e9b8ffe776a33bfc5e186cX673&from=searchresults
;highlight_room=;spdest=ci/-2213252;spdist=26.9#hotelTmpl"
90,"No 33,station road 1st lane,Haputhale., 90160 Haputale, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Bathtub or shower', 'Slippers', 'Private bathroom', 'Toilet', 'Free toiletries', 'Shower'], 'View': ['City view', 'Mountain view', 'Garden view', 'View'], 'Outdoors': ['Outdoor Furniture', 'Sun Deck', 'Garden'], 'Kitchen': ['Dining table', 'Cleaning products'], 'Accessibility': ['Lower Sink'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Badminton Equipment', 'Hiking\n\nOff-site', 'Playground'], 'Living Area': ['Dining area'], 'Media & Technology': ['TV'], 'Food & Drink': ['Chocolate/Cookies\n\n(additional charge)', 'Fruit\n\n(additional charge)', 'Bottle of Water\n\n(additional charge)', ""Kids' Meals"", 'Special Diet Meals (upon request)', 'Breakfast in the Room', 'Restaurant'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Secured Parking'], 'Transportation': ['Public Transportation Tickets\n\n(additional charge)'], 'Services': ['Grocery Deliveries\n\n(additional charge)', 'Packed Lunches', '24-Hour Front Desk', 'Room Service'], 'Entertainment & Family Services': [""Kids' Outdoor Play Equipment"", 'Books, DVDs, Music for Kids', 'Board Games/Puzzles', 'Board games/puzzles'], 'General': ['Mosquito net', 'Private entrance', 'Safe', 'Family Rooms', 'Ironing facilities', 'Iron', 'Newspapers', 'Safe']}","80.9412735700607,6.75984797570848,80.9767238236965,6.77733951327254",Dayanthi summit resort,"['Free Parking', 'Free WiFi', 'Family Rooms', 'Breakfast', 'Free Parking', 'Free WiFi', 'Family Rooms', 'Breakfast']","['2,747', '3,232']",8.8,Cleanliness,2 reviews,"Dayanthi summit resort has been welcoming Booking.com guests since Jun 25, 2017",,"https://www.booking.com/hotel/lk/dayanthi-summit-resort.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=e2514450686b0181&srepoch=1536313378&highlighted_blocks=242380604_120641792_2_2_0&all_sr_blocks=242380604_120641792_2_2_0&room1=A,A&hpos=24&hapos=674&dest_type=city&dest_id=-2213252&srfid=848f466b13cd1a0fc5e9b8ffe776a33bfc5e186cX674&from=searchresults
;highlight_room=;spdest=ci/-2213252;spdist=26.9#hotelTmpl"
91,"No: 12, Athur Sirisena Mawatha, Haputale, 90160 Haputale, Sri Lanka","{'Bathroom': ['Toilet paper', 'Towels', 'Towels/Sheets (extra fee)'], 'Outdoors': ['Outdoor dining area', 'Outdoor furniture'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Hot tub'], 'Food & Drink': ['Restaurant'], 'Internet': ['Free!\nWiFi is available in public areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).'], 'Services': ['Lockers', 'Baggage Storage\n\n(additional charge)', 'Shoeshine\n\n(additional charge)', 'Ironing Service\n\n(additional charge)', 'Laundry\n\n(additional charge)', '24-Hour Front Desk', 'Room Service'], 'General': ['Mosquito net', 'Tile/Marble floor', 'Soundproof', 'Fan', 'Family Rooms', 'Ironing facilities']}","80.9494999051094,6.76527007245183,80.9709619358182,6.77050225682819",Amaya View Guest Inn,"['Free Parking', 'Free WiFi', 'Family Rooms', 'Exceptional Breakfast', 'Free Parking', 'Free WiFi', 'Family Rooms', 'Exceptional Breakfast']","['3,555', '3,022', '3,878']",9.5,Exceptional,49 reviews,"Amaya View Guest Inn has been welcoming Booking.com guests since Mar 20, 2017",,"https://www.booking.com/hotel/lk/amaya-view-guest-inn.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=e2514450686b0181&srepoch=1536313378&highlighted_blocks=224403102_98777481_2_2_0&all_sr_blocks=224403102_98777481_2_2_0&room1=A,A&hpos=25&hapos=675&dest_type=city&dest_id=-2213252&srfid=848f466b13cd1a0fc5e9b8ffe776a33bfc5e186cX675&from=searchresults
;highlight_room=;spdest=ci/-2213252;spdist=26.9#hotelTmpl"
92,"""Hillside"" Thotulagala, Dambetenne Road, 3 km post, 90160 Haputale, Sri Lanka","{'Bathroom': ['Towels', 'Towels/Sheets (extra fee)', 'Private bathroom', 'Toilet', 'Free toiletries', 'Shower'], 'View': ['Landmark view', 'Mountain view', 'Garden view', 'View'], 'Kitchen': ['Shared Kitchen'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Cycling', 'Hiking\n\n(additional charge)', 'Bicycle Rental (additional charge)', 'Fishing\n\nOff-site'], 'Living Area': ['Dining area', 'Fireplace', 'Sitting area'], 'Food & Drink': ['Breakfast in the Room', 'Restaurant', 'Very Good Coffee!'], 'Internet': ['No internet access available.'], 'Parking': ['Free!\nFree private parking is available  at a location nearby (reservation is not needed).'], 'Front Desk Services': ['Private Check-in/Check-out', 'Tour Desk', 'Currency Exchange', 'Express Check-in/Check-out\n\n(additional charge)', '24-Hour Front Desk'], 'General': ['Shared Lounge/TV Area', 'Airport Shuttle (additional charge)', 'Mosquito net', 'Wake-up service', 'Car Rental', 'Packed Lunches', 'Fan', 'Ironing facilities', 'Iron', 'Room Service']}","80.9419655799866,6.75968101183476,81.0132694244385,6.76855685975231",White Monkey Dias Rest,"['Free Parking', 'Excellent Breakfast', 'Free Parking', 'Excellent Breakfast']","['2,327', '2,618', '2,909', '2,586', '2,327']",8.4,Very Good,451 reviews,"White Monkey Dias Rest has been welcoming Booking.com guests since Feb 10, 2016",,"https://www.booking.com/hotel/lk/white-monkey-dias-rest.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=e2514450686b0181&srepoch=1536313378&highlighted_blocks=164264502_97121978_2_2_0&all_sr_blocks=164264502_97121978_2_2_0&room1=A,A&hpos=26&hapos=676&dest_type=city&dest_id=-2213252&srfid=848f466b13cd1a0fc5e9b8ffe776a33bfc5e186cX676&from=searchresults
;highlight_room=;spdest=ci/-2213252;spdist=26.6#hotelTmpl"
93,"39 Rose Gardens Katumanna, 22200 Nuwara Eliya, Sri Lanka","{'Miscellaneous': ['Wheelchair Accessible', 'Designated Smoking Area', 'Heating', 'Family Rooms', 'Facilities for Disabled Guests', 'Non-smoking Rooms'], 'Bathroom': ['Walk-in Shower', 'Toilet paper', 'Linens', 'Towels', 'Towels/Sheets (extra fee)', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower'], 'Bedroom': ['Wardrobe/Closet', 'Extra long beds (> 6.5 ft)'], 'Outdoors': ['Outdoor Fireplace', 'Picnic Area', 'Outdoor Furniture', 'Barbecue', 'BBQ Facilities', 'Balcony', 'Garden'], 'Kitchen': ['High chair', 'Dining table', 'Cleaning products', 'Dryer', 'Kitchenware', 'Electric kettle', 'Microwave', 'Refrigerator'], 'Room Amenities': ['Hardwood/Parquet floors', 'Tile/Marble floor', 'Private entrance', 'Ironing facilities', 'Safe'], 'Outdoor & View': ['Landmark view', 'Mountain view', 'Garden view', 'View'], 'Building Characteristics': ['Private apartment in building', 'Detached'], 'Services & Extras': ['Wake-up service'], 'Pets': ['Free!\nPets are allowed. No extra charges.'], 'Activities': ['Horseback Riding\n\nOff-site', 'Hiking\n\nOff-site', 'Darts', 'Golf Course (within 2 miles)'], 'Living Area': ['Dining area', 'Sofa', 'Sitting area'], 'Media & Technology': ['Flat-screen TV', 'Laptop safe', 'Cable channels', 'TV'], 'Food & Drink': ['Bottle of Water', 'Grocery Deliveries', 'Special Diet Meals (upon request)', 'Breakfast in the Room', 'Room Service', 'Tea/Coffee maker'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).', 'Accessible Parking', 'Parking Garage', 'Street Parking', 'Secured Parking'], 'Front Desk Services': ['Safe', '24-Hour Front Desk'], 'Entertainment & Family Services': ['Board games/puzzles'], 'Cleaning Services': ['Daily Housekeeping', 'Ironing Service']}","80.7632499369483,6.874018,80.8798060630517,6.979152",Regal Rose Luxury Holiday Apartments,"['Free Parking', 'Pet Friendly', 'Non-smoking Rooms', 'Facilities for Disabled Guests', 'Room Service', 'Family Rooms', 'Free Parking', 'Pet Friendly', 'Non-smoking Rooms', 'Facilities for Disabled Guests', 'Room Service', 'Family Rooms']","['10,908', '12,120', '10,908', '12,120', '15,271', '16,968']",8.2,Very Good,13 reviews,"Regal Rose Luxury Holiday Apartments has been welcoming Booking.com guests since Dec 19, 2017",,"https://www.booking.com/hotel/lk/regal-rose-luxury-holiday-apartments.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=e2514450686b0181&srepoch=1536313378&highlighted_blocks=292469501_121761359_0_2_0&all_sr_blocks=292469501_121761359_0_2_0&room1=A,A&hpos=27&hapos=677&dest_type=city&dest_id=-2213252&srfid=848f466b13cd1a0fc5e9b8ffe776a33bfc5e186cX677&from=searchresults
;highlight_room=;spdest=ci/-2213252;spdist=26.9#hotelTmpl"
94,"Badulla road haputale, 90150 Haputale, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Additional bathroom', 'Bidet', 'Guest bathroom', 'Bathtub or shower', 'Shared toilet', 'Private bathroom', 'Toilet', 'Free toiletries', 'Shower'], 'View': ['City view', 'Mountain view'], 'Outdoors': ['Balcony', 'Terrace', 'Garden'], 'Pets': ['Free!\nPets are allowed. No extra charges.'], 'Activities': ['Cooking Class\n\n(additional charge)', 'Bike Tours\n\n(additional charge)', 'Walking Tours\n\n(additional charge)', 'Bikes Available (free)', 'Hiking\n\nOff-site', 'Bicycle Rental (additional charge)'], 'Living Area': ['Dining area', 'Sitting area'], 'Media & Technology': ['Flat-screen TV', 'Satellite channels'], 'Food & Drink': ['On-site Coffee Shop', 'Fruit\n\n(additional charge)', 'Bottle of Water\n\n(additional charge)', ""Kids' Meals\n\n(additional charge)"", 'Breakfast in the Room', 'Bar', 'Restaurant'], 'Internet': ['Free!\nWiFi is available in public areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).', 'Accessible Parking', 'Electric Vehicle Charging Station', 'Secured Parking'], 'Transportation': ['Public Transportation Tickets\n\n(additional charge)'], 'Front Desk Services': ['Baggage Storage', 'Ticket Service', 'Tour Desk', 'Currency Exchange'], 'Cleaning Services': ['Laundry\n\n(additional charge)'], 'Business Facilities': ['Meeting/Banquet Facilities\n\n(additional charge)'], 'General': ['Shuttle Service', 'Shared Lounge/TV Area', 'Shuttle Service (additional charge)', 'Shops (on site)', 'Mosquito net', 'Wake-up service', 'Car Rental', 'Souvenir/Gift Shop', 'Honeymoon Suite', 'VIP Room Facilities', 'Family Rooms', 'Non-smoking Rooms', 'Newspapers', 'Room Service']}","80.9603884802551,6.76752446459396,80.9635355197448,6.77430153540604",Queens rest inn,"['Free Parking', 'Pet Friendly', 'Non-smoking Rooms', 'Free WiFi', 'Family Rooms', 'Bar', 'Breakfast', 'Free Parking', 'Pet Friendly', 'Non-smoking Rooms', 'Free WiFi', 'Family Rooms', 'Bar', 'Breakfast']","['2,424', '3,555', '4,848', '1,616']",7.8,Good,7 reviews,"Queens rest inn has been welcoming Booking.com guests since Feb 23, 2016",,"https://www.booking.com/hotel/lk/queens-rest-inn.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=e2514450686b0181&srepoch=1536313378&highlighted_blocks=168834101_112923593_2_2_0&all_sr_blocks=168834101_112923593_2_2_0&room1=A,A&hpos=28&hapos=678&dest_type=city&dest_id=-2213252&srfid=848f466b13cd1a0fc5e9b8ffe776a33bfc5e186cX678&from=searchresults
;highlight_room=;spdest=ci/-2213252;spdist=26.5#hotelTmpl"
95,"71/1 sherwood road haputale, 90160 Haputale, Sri Lanka","{'Bathroom': ['Towels', 'Towels/Sheets (extra fee)', 'Free toiletries'], 'Outdoors': ['Outdoor Furniture', 'Outdoor dining area', 'Outdoor furniture', 'BBQ Facilities\n\n(additional charge)', 'Terrace'], 'Kitchen': ['Shared Kitchen', 'Cleaning products'], 'Pets': ['Pets are not allowed.'], 'Accessibility': ['Raised Toilet', 'Toilet With Grab Rails'], 'Activities': ['Cooking Class\n\n(additional charge)', 'Bike Tours', 'Walking Tours\n\n(additional charge)', 'Bikes Available (free)', 'Hiking\n\n(additional charge)', 'Bicycle Rental (additional charge)'], 'Food & Drink': ['Fruit\n\n(additional charge)', 'Bottle of Water\n\n(additional charge)', 'Special Diet Meals (upon request)', 'Breakfast in the Room'], 'Internet': ['Free!\nWiFi is available in the hotel rooms and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).', 'Accessible Parking', 'Secured Parking'], 'Transportation': ['Airport Drop-off\n\n(additional charge)', 'Airport Pickup\n\n(additional charge)', 'Public Transportation Tickets\n\n(additional charge)'], 'Front Desk Services': ['Baggage Storage', 'Tour Desk', '24-Hour Front Desk'], 'Cleaning Services': ['Daily Housekeeping', 'Shoeshine\n\n(additional charge)', 'Ironing Service\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'General': ['Shuttle Service', 'Grocery Deliveries\n\n(additional charge)', 'Shared Lounge/TV Area', 'Airport Shuttle (additional charge)', 'Vending Machine (drinks)', 'Shuttle Service (additional charge)', 'Designated Smoking Area', 'Heating', 'Tile/Marble floor', 'Soundproof', 'Car Rental', 'Soundproof Rooms', 'Family Rooms', 'Facilities for Disabled Guests', 'Non-smoking Rooms', 'Room Service']}","80.9503501653671,6.76310751039035,80.9719924312058,6.77425958968228",RIO homestay,"['Airport Shuttle', 'Free Parking', 'Free WiFi', 'Family Rooms', 'Breakfast', 'Airport Shuttle', 'Free Parking', 'Free WiFi', 'Family Rooms', 'Breakfast']","['2,424', '2,182', '3,070', '2,763', '3,555', '3,200', '3,636', '4,040', '3,434', '1,939']",8.4,Very Good,13 reviews,"RIO homestay has been welcoming Booking.com guests since May 8, 2018",,"https://www.booking.com/hotel/lk/rio-homestay.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=e2514450686b0181&srepoch=1536313378&highlighted_blocks=344411408_117103242_2_41_0&all_sr_blocks=344411408_117103242_2_41_0&room1=A,A&hpos=29&hapos=679&dest_type=city&dest_id=-2213252&srfid=848f466b13cd1a0fc5e9b8ffe776a33bfc5e186cX679&from=searchresults
;highlight_room=;spdest=ci/-2213252;spdist=26.8#hotelTmpl"
96,"Hakgala Rest, Hakgala, 22208 Nuwara Eliya, Sri Lanka","{'Bathroom': ['Toilet paper', 'Towels', 'Bidet', 'Towels/Sheets (extra fee)', 'Bathtub or shower', 'Toilet', 'Bathtub', 'Shower'], 'View': ['Landmark view', 'Mountain view'], 'Outdoors': ['Outdoor dining area', 'Outdoor furniture', 'Barbecue', 'BBQ Facilities', 'Garden'], 'Kitchen': ['Dining table', 'Kitchenware', 'Refrigerator'], 'Pets': ['Pets are not allowed.'], 'Accessibility': ['Entire unit located on ground floor'], 'Activities': ['Hiking\n\n(additional charge)'], 'Living Area': ['Dining area'], 'Food & Drink': ['Restaurant'], 'Internet': ['Free!\nWiFi is available in the hotel rooms and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Services': ['Wake-up service'], 'Entertainment & Family Services': ['Books, DVDs or music for children', 'Child safety socket covers'], 'General': ['Tile/Marble floor', 'Family Rooms', 'Ironing facilities']}","80.761517,6.85531223944596,80.900543,6.98205176055404",Hakgala Rest,"['Free Parking', 'Free WiFi', 'Family Rooms', 'Restaurant', 'Breakfast', 'Free Parking', 'Free WiFi', 'Family Rooms', 'Restaurant', 'Breakfast']","['2,747', '2,262']",7.5,Cleanliness,2 reviews,"Hakgala Rest has been welcoming Booking.com guests since Jan 30, 2018",,"https://www.booking.com/hotel/lk/hakgala-rest.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=e2514450686b0181&srepoch=1536313378&highlighted_blocks=305701102_112071340_2_2_0&all_sr_blocks=305701102_112071340_2_2_0&room1=A,A&hpos=30&hapos=680&dest_type=city&dest_id=-2213252&srfid=848f466b13cd1a0fc5e9b8ffe776a33bfc5e186cX680&from=searchresults
;highlight_room=;spdest=ci/-2213252;spdist=26.1#hotelTmpl"
97,"No, 10.Strawberry Gardens Budulla Road Hakgala, 22200 Nuwara Eliya, Sri Lanka","{'Bathroom': ['Toilet paper', 'Towels', 'Towels/Sheets (extra fee)'], 'View': ['City view', 'Landmark view', 'Mountain view', 'Garden view', 'View'], 'Outdoors': ['Outdoor Fireplace', 'Sun Deck', 'BBQ Facilities\n\n(additional charge)', 'Terrace', 'Garden'], 'Kitchen': ['Shared Kitchen'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Hiking'], 'Living Area': ['Sitting area'], 'Food & Drink': ['Fruit\n\n(additional charge)', 'Bottle of Water\n\n(additional charge)', 'Breakfast in the Room'], 'Internet': ['Free!\nWiFi is available in the hotel rooms and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).', 'Accessible Parking', 'Street Parking', 'Secured Parking'], 'Services': ['Grocery Deliveries\n\n(additional charge)', 'Shared Lounge/TV Area', 'Private Check-in/Check-out', 'Car Rental', 'Packed Lunches', 'Currency Exchange', 'Airport Shuttle', '24-Hour Front Desk', 'Room Service'], 'General': ['Family Rooms', 'Ironing facilities', 'Non-smoking Rooms']}","80.7660960000001,6.86677,80.8865859999999,6.979152",Mount Crest Bungalow,"['Airport Shuttle', 'Free Parking', 'Non-smoking Rooms', 'Room Service', 'Free WiFi', 'Family Rooms', 'Breakfast', 'Airport Shuttle', 'Free Parking', 'Non-smoking Rooms', 'Room Service', 'Free WiFi', 'Family Rooms', 'Breakfast']","['3,232', '3,232', '3,232', '4,040', '7,918', '21,008']",7.5,Cleanliness,1 review,"Mount Crest Bungalow has been welcoming Booking.com guests since Apr 4, 2018",,"https://www.booking.com/hotel/lk/mount-crest-bungalow-nuwara-eliya1.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=e2514450686b0181&srepoch=1536313378&highlighted_blocks=330722104_115554469_2_1_0&all_sr_blocks=330722104_115554469_2_1_0&room1=A,A&hpos=31&hapos=681&dest_type=city&dest_id=-2213252&srfid=848f466b13cd1a0fc5e9b8ffe776a33bfc5e186cX681&from=searchresults
;highlight_room=;spdest=ci/-2213252;spdist=26.5#hotelTmpl"
98,"Meena Ella Nursery, 22208 Hakgala, Sri Lanka","{'Bathroom': ['Toilet paper', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Shower'], 'Bedroom': ['Wardrobe/Closet'], 'Outdoors': ['Garden'], 'Room Amenities': ['Drying rack for clothing'], 'Accessibility': ['Toilet With Grab Rails', 'Entire unit wheelchair accessible', 'Entire unit located on ground floor'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Hiking', 'Playground'], 'Media & Technology': ['Flat-screen TV'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Services': ['Daily Housekeeping', 'Airport Shuttle (additional charge)'], 'Entertainment & Family Services': ['Board games/puzzles'], 'General': ['Hardwood/Parquet floors', 'Heating', 'Ironing facilities', 'Non-smoking Rooms', 'Iron']}","80.8103021759827,6.90789828310494,80.8465638976257,6.94382911625114",Meena Ella Cottage,[],"['8,080', '16,160']",10,Cleanliness,1 review,"Meena Ella Cottage has been welcoming Booking.com guests since Jun 19, 2017",,"https://www.booking.com/hotel/lk/meena-ella-cottage.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=e2514450686b0181&srepoch=1536313378&highlighted_blocks=246883301_102655170_2_1_0&all_sr_blocks=246883301_102655170_2_1_0&room1=A,A&hpos=32&hapos=682&dest_type=city&dest_id=-2213252&srfid=848f466b13cd1a0fc5e9b8ffe776a33bfc5e186cX682&from=searchresults
;highlight_room=;spdest=ci/-2213252;spdist=26.2#hotelTmpl"
99,"No. 23 Jayawickrama Mawatha (Yalabedda road) Haputale, 90160 Haputale, Sri Lanka","{'Bathroom': ['Linens', 'Towels', 'Bidet', 'Toilet', 'Shower'], 'Outdoors': ['BBQ Facilities', 'Terrace'], 'Kitchen': ['Shared Kitchen'], 'Room Amenities': ['Drying rack for clothing'], 'Health & Wellness Facilities': ['Fitness Center'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Cycling', 'Hiking'], 'Internet': ['No internet access available.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Accessible Parking', 'Secured Parking'], 'Services': ['Daily Housekeeping', 'Shared Lounge/TV Area', 'Car Rental', 'Laundry\n\n(additional charge)'], 'General': ['Tile/Marble floor', 'Non-smoking Rooms']}","80.9571361541748,6.76593346860145,80.9586413092896,6.77294651606255",Mountain View Holiday Bungalow Haputale,"['Free Parking', 'Breakfast', 'Free Parking', 'Breakfast']","['4,525', '6,302', '6,302']",8.8,Excellent,618 reviews,"Mountain View Holiday Bungalow Haputale has been welcoming Booking.com guests since Apr 3, 2017",,"https://www.booking.com/hotel/lk/mountain-view-holiday-bungalow-haputale.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=e2514450686b0181&srepoch=1536313378&highlighted_blocks=227714603_99406311_2_1_0&all_sr_blocks=227714603_99406311_2_1_0&room1=A,A&hpos=33&hapos=683&dest_type=city&dest_id=-2213252&srfid=848f466b13cd1a0fc5e9b8ffe776a33bfc5e186cX683&from=searchresults
;highlight_room=;spdest=ci/-2213252;spdist=26.8#hotelTmpl"
100,"Badulla road hakgala nuwara eliya, 22208 Nuwara Eliya, Sri Lanka","{'View': ['View'], 'Outdoors': ['Balcony'], 'Kitchen': ['Shared Kitchen', 'Refrigerator'], 'Pets': ['Pets are not allowed.'], 'Media & Technology': ['TV'], 'Internet': ['No internet access available.'], 'Parking': ['No parking available.', 'Secured Parking'], 'Services': ['Shared Lounge/TV Area']}","80.763207,6.86142496264738,80.898853,6.97593903735262",Gami gedara,[],"['3,070']",8.3,Very Good,15 reviews,"Gami gedara has been welcoming Booking.com guests since Jan 14, 2018",,"https://www.booking.com/hotel/lk/gami-gedara-nuwara-eliya.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=e2514450686b0181&srepoch=1536313378&highlighted_blocks=298531401_110545543_2_0_0&all_sr_blocks=298531401_110545543_2_0_0&room1=A,A&hpos=34&hapos=684&dest_type=city&dest_id=-2213252&srfid=848f466b13cd1a0fc5e9b8ffe776a33bfc5e186cX684&from=searchresults
;highlight_room=;spdest=ci/-2213252;spdist=26.1#hotelTmpl"
