,HotelAddress,HotelDetailedFacilities,HotelGeoCoordinates,HotelName,HotelPopularFacilities,HotelPrices,HotelReviewScore,HotelReviewText,HotelReviews,HotelSince,HotelStars,URL
55,"05, Main Street Pudukudiirippu South, 30100 Batticaloa, Sri Lanka","{'Pets': ['Pets are not allowed.'], 'Food & Drink': ['Bar'], 'Internet': ['No internet access available.'], 'Parking': ['No parking available.']}","81.6794894935377,7.6955615834269,81.7158153064621,7.7314924165731",NTB Green House Star,"['Bar', 'Bar']","['6,464']",8.1,,,"NTB Green House Star has been welcoming Booking.com guests since Nov 7, 2017",,"https://www.booking.com/hotel/lk/ntb-green-house-star.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=eeb843eaedf4004b&srepoch=1536313173&highlighted_blocks=279885001_107103610_2_0_0&all_sr_blocks=279885001_107103610_2_0_0&room1=A,A&hpos=9&hapos=56&dest_type=city&dest_id=-2212407&srfid=743e9e5c77d6a1815df5e71a799526034dfb0241X56&from=searchresults
;highlight_room=;spdest=ci/-2212407;spdist=47.1#hotelTmpl"
56,"350,, 30000 Batticaloa, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Private bathroom', 'Toilet', 'Free toiletries', 'Shower'], 'View': ['View'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Bicycle Rental (additional charge)'], 'Media & Technology': ['TV'], 'Food & Drink': ['Breakfast in the Room', 'Bar'], 'Internet': ['No internet access available.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).'], 'Services': ['Car Rental', 'Packed Lunches', 'Dry Cleaning\n\n(additional charge)', '24-Hour Front Desk', 'Room Service'], 'General': ['Mosquito net', 'Tile/Marble floor', 'Fan', 'Ironing facilities', 'Iron', 'Air conditioning']}","81.6807300625716,7.6986111834269,81.7170561374285,7.7345420165731",Coop Inn Guesthouse,"['Bar', 'Bar']","['3,636', '3,272', '4,072', '4,525', '3,620']",4.1,Review score,5 reviews,"Coop Inn Guesthouse has been welcoming Booking.com guests since Apr 11, 2017",,"https://www.booking.com/hotel/lk/coop-inn-guesthouse.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=eeb843eaedf4004b&srepoch=1536313173&highlighted_blocks=228643101_99579133_2_0_0&all_sr_blocks=228643101_99579133_2_0_0&room1=A,A&hpos=10&hapos=57&dest_type=city&dest_id=-2212407&srfid=743e9e5c77d6a1815df5e71a799526034dfb0241X57&from=searchresults
;highlight_room=;spdest=ci/-2212407;spdist=47.5#hotelTmpl"
57,"Munai lane, Uppodai lake Road, Sinna uppodai, Batticaloa - 30000, Sri lanka, 30000 Batticaloa, Sri Lanka","{'Bathroom': ['Towels', 'Bidet', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Bathtub', 'Shower'], 'Bedroom': ['Wardrobe/Closet'], 'View': ['View'], 'Outdoors': ['Outdoor Furniture', 'Sun Deck', 'BBQ Facilities\n\n(additional charge)', 'Balcony', 'Terrace', 'Garden'], 'Kitchen': ['Electric kettle'], 'Pool and Spa': ['Swimming Pool', 'Outdoor Pool'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Cycling', 'Pool Table', 'Fishing\n\nOff-site\n(additional charge)'], 'Living Area': ['Sitting area'], 'Media & Technology': ['Flat-screen TV', 'Cable channels', 'TV'], 'Food & Drink': ['Bar', 'Restaurant'], 'Internet': ['Free!\nWiFi is available in the hotel rooms and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Secured Parking'], 'Transportation': ['Public Transportation Tickets\n\n(additional charge)'], 'Front Desk Services': ['Tour Desk', 'Currency Exchange', '24-Hour Front Desk'], 'Cleaning Services': ['Ironing Service\n\n(additional charge)', 'Dry Cleaning\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'Business Facilities': ['Business Center\n\n(additional charge)', 'Meeting/Banquet Facilities\n\n(additional charge)'], 'General': ['Shuttle Service', 'Shared Lounge/TV Area', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Designated Smoking Area', 'Air Conditioning', 'Wake-up service', 'Tile/Marble floor', 'Car Rental', 'Elevator', 'Family Rooms', 'Facilities for Disabled Guests', 'Non-smoking Rooms', 'Newspapers']}","81.5889572999999,7.67482220185507,81.8208128311113,7.7821816",Hotel East Lagoon,"['Swimming Pool', 'Airport Shuttle', 'Non-smoking Rooms', 'Free WiFi', 'Outdoor Pool', 'Bar', 'Good Breakfast', 'Swimming Pool', 'Airport Shuttle', 'Non-smoking Rooms', 'Free WiFi', 'Outdoor Pool', 'Bar', 'Good Breakfast']","['7,434', '8,888', '8,888', '7,434', '19,392', '38,784', '18,584', '19,392']",7.8,Good,127 reviews,"Hotel East Lagoon has been welcoming Booking.com guests since Nov 21, 2013",,"https://www.booking.com/hotel/lk/east-lagoon-batticaloa.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=eeb843eaedf4004b&srepoch=1536313173&highlighted_blocks=80392203_89097914_2_2_0&all_sr_blocks=80392203_89097914_2_2_0&room1=A,A&hpos=11&hapos=58&dest_type=city&dest_id=-2212407&srfid=743e9e5c77d6a1815df5e71a799526034dfb0241X58&from=searchresults
;highlight_room=;spdest=ci/-2212407;spdist=48.8#hotelTmpl"
58,"28,  3rd Cross Street Tiruchenthur, Kallady, 30000 Batticaloa, Sri Lanka","{'Bathroom': ['Toilet paper', 'Towels', 'Private bathroom', 'Shower'], 'Outdoors': ['Outdoor Furniture', 'Outdoor dining area', 'Outdoor furniture', 'Barbecue', 'BBQ Facilities', 'Garden'], 'Kitchen': ['Dining table', 'Refrigerator'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Beach', 'Snorkeling\n\nOff-site', 'Diving\n\nOff-site', 'Cycling', 'Bicycle Rental (additional charge)', 'Fishing'], 'Living Area': ['Dining area', 'Sitting area'], 'Media & Technology': ['Cable channels', 'TV'], 'Food & Drink': ['Bottle of Water\n\n(additional charge)'], 'Internet': ['No internet access available.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Secured Parking'], 'Services': ['Grocery Deliveries', 'Shared Lounge/TV Area', 'Car Rental', 'Packed Lunches', 'Ironing Service\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'General': ['Designated Smoking Area', 'Mosquito net', 'Fan', 'Ironing facilities', 'Non-smoking Rooms']}","81.7001402378082,7.69673526735736,81.727372336441,7.74504068152597",Deemah Beach Rest Inn,[],"['2,424']",8.0,Very Good,37 reviews,"Deemah Beach Rest Inn has been welcoming Booking.com guests since Apr 4, 2017",,"https://www.booking.com/hotel/lk/deemah-beach-rest-inn.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=eeb843eaedf4004b&srepoch=1536313173&highlighted_blocks=227868601_99466366_2_2_0&all_sr_blocks=227868601_99466366_2_2_0&room1=A,A&hpos=12&hapos=59&dest_type=city&dest_id=-2212407&srfid=743e9e5c77d6a1815df5e71a799526034dfb0241X59&from=searchresults
;highlight_room=;spdest=ci/-2212407;spdist=48.1#hotelTmpl"
59,"47 Station Cross Road Apartment, 30000 Batticaloa, Sri Lanka","{'Parking': ['Free!\nFree public parking is available  at a location nearby (reservation is not possible).', 'Street Parking', 'Secured Parking'], 'Internet': ['Free!\nWired internet is available in public areas and is free of charge.'], 'Kitchen': ['Shared Kitchen', 'Dining table', 'Cleaning products', 'Stovetop', 'Kitchenware', 'Electric kettle'], 'Bedroom': ['Wardrobe/Closet', 'Walk-in closet'], 'Bathroom': ['Bidet', 'Slippers', 'Free toiletries', 'Bathrobe', 'Bathtub', 'Shower', 'Toilet paper', 'Additional bathroom', 'Guest bathroom', 'Bathtub or shower', 'Shared toilet', 'Private bathroom', 'Toilet', 'Shared bathroom'], 'Living Area': ['Dining area'], 'Media & Technology': ['Telephone'], 'Room Amenities': ['Mosquito net', 'Fan', 'Iron', 'Drying rack for clothing', 'Private entrance'], 'Pets': ['Pets are not allowed.'], 'Accessibility': ['Raised Toilet', 'Entire unit located on ground floor'], 'Outdoors': ['Outdoor Furniture', 'Terrace', 'Garden'], 'Common Areas': ['Shared Lounge/TV Area'], 'Building Characteristics': ['Private apartment in building'], 'Outdoor & View': ['City view', 'Garden view', 'View'], 'Entertainment & Family Services': ['Child safety socket covers'], 'Shops': ['Shops (on site)'], 'Miscellaneous': ['Air Conditioning\n\n(additional charge)', 'All Spaces Non-Smoking (public and private)', 'Honeymoon Suite', 'Family Rooms']}","81.6813644723543,7.7053645834269,81.7176911276457,7.7412954165731",Blue Moon,[],"['9,373']",,,,"Blue Moon has been welcoming Booking.com guests since Aug 23, 2018",,"https://www.booking.com/hotel/lk/blue-moon-batticaloa.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=eeb843eaedf4004b&srepoch=1536313173&highlighted_blocks=397299601_123162907_8_0_0&all_sr_blocks=397299601_123162907_8_0_0&room1=A,A&hpos=13&hapos=60&dest_type=city&dest_id=-2212407&srfid=743e9e5c77d6a1815df5e71a799526034dfb0241X60&from=searchresults
;highlight_room=;spdest=ci/-2212407;spdist=48.2#hotelTmpl"
60,"Brayen drive Batticaloa, 30000 Batticaloa, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Private bathroom', 'Toilet', 'Shower'], 'Outdoors': ['Outdoor Fireplace', 'Picnic Area', 'Beachfront', 'BBQ Facilities'], 'Health & Wellness Facilities': ['Full Body Massage', 'Hand Massage', 'Head Massage', ""Couples' Massage"", 'Foot Massage', 'Neck Massage', 'Back Massage', 'Open-air Bath\n\n(additional charge)', 'Massage'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Aerobics\n\nOff-site\n(additional charge)', 'Live Sports Events (Broadcast)', 'Live Music/Performance\n\n(additional charge)', 'Tour or Class About Local Culture\n\n(additional charge)', 'Happy Hour\n\n(additional charge)', 'Bike Tours\n\n(additional charge)', 'Walking Tours\n\n(additional charge)', 'Beach', 'Snorkeling\n\nOff-site\n(additional charge)', 'Diving\n\n(additional charge)', 'Hiking\n\n(additional charge)', 'Bicycle Rental (additional charge)', 'Fishing\n\nOff-site\n(additional charge)', 'Tennis Court\n\nOff-site\n(additional charge)'], 'Media & Technology': ['Flat-screen TV', 'TV'], 'Food & Drink': ['Fruit\n\n(additional charge)', 'Bottle of Water\n\n(additional charge)', 'Wine/Champagne\n\n(additional charge)', 'Kid-Friendly Buffet', ""Kids' Meals\n\n(additional charge)"", 'Special Diet Meals (upon request)', 'Breakfast in the Room', 'Bar', 'Restaurant'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Accessible Parking', 'Secured Parking'], 'Transportation': ['Public Transportation Tickets\n\n(additional charge)'], 'Front Desk Services': ['Private Check-in/Check-out', 'ATM On Site', 'Ticket Service', 'Tour Desk', 'Currency Exchange', 'Express Check-in/Check-out\n\n(additional charge)', '24-Hour Front Desk'], 'Cleaning Services': ['Daily Housekeeping', 'Ironing Service\n\n(additional charge)', 'Dry Cleaning\n\n(additional charge)'], 'Business Facilities': ['Meeting/Banquet Facilities\n\n(additional charge)'], 'General': ['Grocery Deliveries', 'Airport Shuttle (additional charge)', 'Designated Smoking Area', 'Air Conditioning\n\n(additional charge)', 'Car Rental', 'Packed Lunches', 'Soundproof Rooms', 'Family Rooms', 'Non-smoking Rooms', 'Room Service']}","81.5889572999999,7.6798124,81.7605027000001,7.7821816",Lanka rest bc,"['Airport Shuttle', 'Free WiFi', 'Beachfront', 'Bar', 'Breakfast', 'Airport Shuttle', 'Free WiFi', 'Beachfront', 'Bar', 'Breakfast']","['3,070', '10,989', '12,605', '14,221', '15,837', '17,453', '19,069', '20,685', '22,301', '23,917', '25,533', '27,149', '28,765', '30,381', '31,997', '33,613']",8.0,,,"Lanka rest bc has been welcoming Booking.com guests since Jun 15, 2018",,"https://www.booking.com/hotel/lk/lanka-rest-bc.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=eeb843eaedf4004b&srepoch=1536313173&highlighted_blocks=366763202_120169689_2_42_0&all_sr_blocks=366763202_120169689_2_42_0&room1=A,A&hpos=14&hapos=61&dest_type=city&dest_id=-2212407&srfid=743e9e5c77d6a1815df5e71a799526034dfb0241X61&from=searchresults
;highlight_room=;spdest=ci/-2212407;spdist=49.0#hotelTmpl"
61,"167 Bar Road - Batticaloa, 30000 Batticaloa, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Shower'], 'Bedroom': ['Wardrobe/Closet', 'Extra long beds (> 6.5 ft)'], 'Accessibility': ['Lower Sink', 'Toilet With Grab Rails', 'Entire unit wheelchair accessible', 'Upper floors accessible by elevator'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Walking Tours\n\n(additional charge)', 'Beach', 'Canoeing\n\nOff-site\n(additional charge)', 'Fishing\n\nOff-site\n(additional charge)'], 'Media & Technology': ['Flat-screen TV', 'Satellite channels'], 'Food & Drink': ['Special Diet Meals (upon request)', 'Restaurant'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Accessible Parking', 'Parking Garage', 'Street Parking', 'Secured Parking'], 'Transportation': ['Airport Drop-off\n\n(additional charge)', 'Airport Pickup\n\n(additional charge)'], 'Services': ['Airport Shuttle (additional charge)', 'Private Check-in/Check-out', 'Business Center\n\n(additional charge)', '24-Hour Front Desk', 'Meeting/Banquet Facilities\n\n(additional charge)', 'Room Service'], 'General': ['Air Conditioning', 'Tile/Marble floor', 'Soundproof', 'Soundproof Rooms', 'Safe', 'Elevator', 'Fan', 'Family Rooms', 'Facilities for Disabled Guests', 'Non-smoking Rooms', 'Newspapers\n\n(additional charge)']}","81.6815278945319,7.70904480635606,81.7178548663476,7.74497563950226",Hotel Chathuna,"['Free WiFi', 'Breakfast', 'Free WiFi', 'Breakfast']","['2,909', '3,878', '4,848', '2,747']",,,,"Hotel Chathuna has been welcoming Booking.com guests since Aug 6, 2018",,"https://www.booking.com/hotel/lk/chathuna-batticaloa.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=eeb843eaedf4004b&srepoch=1536313173&highlighted_blocks=390366102_122261426_2_2_0&all_sr_blocks=390366102_122261426_2_2_0&room1=A,A&hpos=15&hapos=62&dest_type=city&dest_id=-2212407&srfid=743e9e5c77d6a1815df5e71a799526034dfb0241X62&from=searchresults
;highlight_room=;spdest=ci/-2212407;spdist=48.6#hotelTmpl"
62,"63/24 New Ducht Bar Road, 30000 Batticaloa, Sri Lanka","{'Bedroom': ['Wardrobe/Closet'], 'Outdoors': ['Sun Deck', 'BBQ Facilities\n\n(additional charge)', 'Terrace', 'Garden'], 'Kitchen': ['Shared Kitchen'], 'Pool and Spa': ['Swimming Pool', 'Pool With View', 'Swimming Pool Toys', 'Outdoor Pool (seasonal)\n\n(additional charge)', 'Outdoor Pool (all year)\n\n(additional charge)', 'Outdoor Pool\n\n(additional charge)', 'Solarium'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Evening Entertainment', 'Nightclub/DJ\n\n(additional charge)', 'Bikes Available (free)', 'Cycling', 'Bicycle Rental (additional charge)', 'Playground', 'Fishing\n\n(additional charge)'], 'Food & Drink': ['Special Diet Meals (upon request)', 'Snack Bar', 'Breakfast in the Room', 'Restaurant'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).'], 'Front Desk Services': ['Lockers', 'Private Check-in/Check-out', 'Concierge Service', 'Baggage Storage', 'Express Check-in/Check-out', '24-Hour Front Desk'], 'Cleaning Services': ['Daily Housekeeping', 'Suit Press\n\n(additional charge)', 'Shoeshine\n\n(additional charge)', 'Ironing Service\n\n(additional charge)', 'Dry Cleaning\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'Business Facilities': ['Fax/Photocopying\n\n(additional charge)', 'Business Center\n\n(additional charge)', 'Meeting/Banquet Facilities\n\n(additional charge)'], 'General': ['Shuttle Service', 'Grocery Deliveries', 'Adults Only', 'Shared Lounge/TV Area', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Designated Smoking Area', 'Air Conditioning', 'Hypoallergenic Room Available', 'Tile/Marble floor', 'Car Rental', 'Packed Lunches', 'Soundproof Rooms', 'VIP Room Facilities', 'Fan', 'Facilities for Disabled Guests', 'Non-smoking Rooms', 'Newspapers\n\n(additional charge)', 'Room Service'], 'Languages Spoken': ['French', 'English']}","81.7001402378082,7.69921001942385,81.7215013504028,7.74504068152597",Hotel Bridge View,"['Swimming Pool', 'Airport Shuttle', 'Non-smoking Rooms', 'Free WiFi', 'Outdoor Pool', 'Breakfast', 'Swimming Pool', 'Airport Shuttle', 'Non-smoking Rooms', 'Free WiFi', 'Outdoor Pool', 'Breakfast']","['7,324', '8,132', '4,066']",8.1,Very Good,341 reviews,"Hotel Bridge View has been welcoming Booking.com guests since May 14, 2015",,"https://www.booking.com/hotel/lk/bridge-view.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=eeb843eaedf4004b&srepoch=1536313173&highlighted_blocks=137009001_86499848_2_2_0&all_sr_blocks=137009001_86499848_2_2_0&room1=A,A&hpos=16&hapos=63&dest_type=city&dest_id=-2212407&srfid=743e9e5c77d6a1815df5e71a799526034dfb0241X63&from=searchresults
;highlight_room=;spdest=ci/-2212407;spdist=48.2#hotelTmpl"
63,"574, Trinco Road , Urani, 30100 Batticaloa, Sri Lanka","{'Pets': ['Pets are not allowed.'], 'Internet': ['No internet access available.'], 'Parking': ['No parking available.'], 'General': ['Air Conditioning', 'Fan']}","81.6580478448662,7.7129779834269,81.6943751551338,7.7489088165731",Pooja Lake Queen Inn,[],"['9,696']",7.8,,,"Pooja Lake Queen Inn has been welcoming Booking.com guests since Nov 7, 2017",,"https://www.booking.com/hotel/lk/pooja-lake-queen-inn.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=130843edd5a2004e&srepoch=1536313179&highlighted_blocks=280019001_107115542_2_0_0&all_sr_blocks=280019001_107115542_2_0_0&room1=A,A&hpos=1&hapos=64&dest_type=city&dest_id=-2212407&srfid=743e9e5c77d6a1815df5e71a799526034dfb0241X64&from=searchresults
;highlight_room=;spdest=ci/-2212407;spdist=49.0#hotelTmpl"
64,"P20, Hidayapuram,  Kottukal Road,, 32500 Arugam Bay, Sri Lanka","{'Bathroom': ['Walk-in Shower', 'Toilet paper', 'Linens', 'Towels', 'Bidet', 'Bathtub or shower', 'Slippers', 'Private bathroom', 'Toilet', 'Free toiletries', 'Bathrobe', 'Hairdryer', 'Bathtub', 'Shower'], 'Bedroom': ['Wardrobe/Closet'], 'View': ['Garden view', 'Ocean view', 'View'], 'Outdoors': ['Outdoor Furniture', 'Beachfront', 'Outdoor dining area', 'Outdoor furniture', 'Garden'], 'Kitchen': ['Dining table', 'Coffee machine', 'Electric kettle'], 'Room Amenities': ['Drying rack for clothing'], 'Pool and Spa': ['Swimming Pool', 'Pool Towels', 'Outdoor Pool'], 'Pets': ['Pets are not allowed.'], 'Accessibility': ['Entire unit located on ground floor'], 'Activities': ['Beach'], 'Living Area': ['Dining area', 'Sofa', 'Sitting area'], 'Food & Drink': ['Bottle of Water\n\n(additional charge)', 'Restaurant', 'Tea/Coffee maker', 'Very Good Coffee!'], 'Internet': ['Free!\nWiFi is available in public areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Secured Parking'], 'Services': ['Concierge Service', 'Wake-up service', 'Tour Desk', 'Currency Exchange', 'Express Check-in/Check-out', 'Room Service'], 'General': ['Mosquito net', 'Private entrance', 'Fan', 'Ironing facilities', 'Non-smoking Rooms', 'Iron', 'Newspapers', 'Safe']}","81.8288042955101,6.83709538167825,81.8577897044899,6.92191861832175",Jetwing Surf,"['Swimming Pool', 'Non-smoking Rooms', 'Free Parking', 'Outdoor Pool', 'Beachfront', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Excellent Breakfast', 'Swimming Pool', 'Non-smoking Rooms', 'Free Parking', 'Outdoor Pool', 'Beachfront', 'Free WiFi', 'Tea/Coffee Maker in All Rooms', 'Excellent Breakfast']","['42,501', '47,510', '54,944', '61,246', '40,562', '42,986', '46,864', '49,934']",8.6,Excellent,52 reviews,"Jetwing Surf has been welcoming Booking.com guests since Sept 26, 2017",5-star hotel,"https://www.booking.com/hotel/lk/jetwing-surf.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=130843edd5a2004e&srepoch=1536313179&highlighted_blocks=268081201_110568313_2_42_0&all_sr_blocks=268081201_110568313_2_42_0&room1=A,A&hpos=2&hapos=65&dest_type=city&dest_id=-2212407&srfid=743e9e5c77d6a1815df5e71a799526034dfb0241X65&from=searchresults
;highlight_room=;spdest=ci/-2212407;spdist=49.5#hotelTmpl"
65,"Kottukal Beach Road, Pottuvil, 00200 Arugam Bay, Sri Lanka","{'Miscellaneous': ['Air Conditioning'], 'Bathroom': ['Private bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower'], 'Bedroom': ['Wardrobe/Closet'], 'Outdoors': ['Terrace', 'BBQ Facilities\n\n(additional charge)', 'Balcony', 'Garden'], 'Common Areas': ['Shared Lounge/TV Area', 'Game Room'], 'Room Amenities': ['Mosquito net', 'Fan', 'Ironing facilities', 'Iron', 'Safe'], 'Pool and Spa': ['Swimming Pool', 'Yoga Classes', 'Fitness', 'Spa Facilities', 'Outdoor Pool', 'Massage\n\n(additional charge)', 'Spa'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Beach'], 'Living Area': ['Sofa', 'Sitting area'], 'Media & Technology': ['TV'], 'Food & Drink': ['Bottle of Water', 'Breakfast in the Room', 'Room Service', 'Good Coffee!'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Accessible Parking'], 'Transportation': ['Airport Shuttle (additional charge)'], 'Front Desk Services': ['Tour Desk', '24-Hour Front Desk'], 'Cleaning Services': ['Laundry\n\n(additional charge)']}","81.8307276472215,6.84627514144719,81.8577588692542,6.91808976528693",Kottukal Beach House by Jetwing,"['Swimming Pool', 'Airport Shuttle', 'Free Parking', 'Outdoor Pool', 'Free WiFi', 'Swimming Pool', 'Airport Shuttle', 'Free Parking', 'Outdoor Pool', 'Free WiFi']","['30,058', '33,774', '26,341']",8.9,Excellent,51 reviews,"Kottukal Beach House by Jetwing has been welcoming Booking.com guests since Aug 9, 2013",5 stars,"https://www.booking.com/hotel/lk/kottukal-beach-house-by-jetwing.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=130843edd5a2004e&srepoch=1536313179&highlighted_blocks=63653502_108007699_2_1_0&all_sr_blocks=63653502_108007699_2_1_0&room1=A,A&hpos=3&hapos=66&dest_type=city&dest_id=-2212407&srfid=743e9e5c77d6a1815df5e71a799526034dfb0241X66&from=searchresults
;highlight_room=;spdest=ci/-2212407;spdist=49.3#hotelTmpl"
