,HotelAddress,HotelDetailedFacilities,HotelGeoCoordinates,HotelName,HotelPopularFacilities,HotelPrices,HotelReviewScore,HotelReviewText,HotelReviews,HotelSince,HotelStars,URL
502,"5/16A, Uplands, 20000 Kandy, Sri Lanka","{'Miscellaneous': ['Designated Smoking Area', 'Air Conditioning', 'Hypoallergenic Room Available', 'Honeymoon Suite', 'VIP Room Facilities', 'Family Rooms', 'Non-smoking Rooms'], 'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Towels/Sheets (extra fee)', 'Slippers', 'Private bathroom', 'Toilet', 'Free toiletries', 'Hairdryer', 'Shower'], 'Bedroom': ['Wardrobe/Closet'], 'Outdoors': ['Sun Deck', 'BBQ Facilities\n\n(additional charge)', 'Balcony', 'Terrace'], 'Kitchen': ['Dining table', 'Cleaning products', 'Electric kettle', 'Refrigerator'], 'Common Areas': ['Shared Lounge/TV Area'], 'Room Amenities': ['Tile/Marble floor', 'Ironing facilities', 'Safe'], 'Pool and Spa': ['Swimming Pool', ""Kids' Pool"", 'Pool Towels', 'Pool With View', 'Rooftop Pool', 'Open-air Bath', 'Hot Tub/Jacuzzi', 'Fitness Center'], 'Outdoor & View': ['View'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Hiking\n\n(additional charge)', 'Fishing\n\n(additional charge)'], 'Living Area': ['Dining area', 'Sofa', 'Sitting area'], 'Media & Technology': ['Flat-screen TV', 'Cable channels', 'Satellite channels', 'Telephone'], 'Food & Drink': ['Special Diet Meals (upon request)', 'Snack Bar', 'Packed Lunches', 'Breakfast in the Room', 'Bar', 'Room Service', 'Restaurant', 'Minibar', 'Tea/Coffee maker'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Transportation': ['Shuttle Service', 'Airport Drop-off\n\n(additional charge)', 'Airport Pickup\n\n(additional charge)', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Car Rental', 'Bicycle Rental (additional charge)'], 'Front Desk Services': ['Tickets to Attractions or Shows\n\n(additional charge)', 'Baggage Storage', '24-Hour Front Desk'], 'Entertainment & Family Services': ['Evening Entertainment\n\n(additional charge)', 'Child safety socket covers', 'Nightclub/DJ\n\n(additional charge)'], 'Cleaning Services': ['Daily Housekeeping', 'Suit Press\n\n(additional charge)', 'Shoeshine', 'Ironing Service\n\n(additional charge)', 'Dry Cleaning\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'Languages Spoken': ['English', 'Arabic']}","80.5836762246399,7.22193555900609,80.6976384562499,7.39363544505746",View360,"['Swimming Pool', 'Airport Shuttle', 'Free Parking', 'Non-smoking Rooms', 'Room Service', 'good Fitness Center', 'Bar', 'Swimming Pool', 'Airport Shuttle', 'Free Parking', 'Non-smoking Rooms', 'Room Service', 'good Fitness Center', 'Bar']","['9,881', '11,501', '13,120', '11,501', '13,120', '14,740', '8,261', '9,881', '11,501', '13,120', '14,740', '16,360', '14,740', '16,360', '17,980', '11,501', '13,120', '14,740', '16,360', '17,980', '19,600', '13,120', '14,740', '16,360']",8.0,Very Good,143 reviews,"View360 has been welcoming Booking.com guests since Jun 16, 2016",,"https://www.booking.com/hotel/lk/view360.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=8d7b45f03d0301bd&srepoch=1536314210&highlighted_blocks=182207406_107272920_2_34_0&all_sr_blocks=182207406_107272920_2_34_0&room1=A,A&hpos=29&hapos=629&dest_type=city&dest_id=-2225895&srfid=aed0b9d3463963ce1d156a2cd212d999c694709cX629&from=searchresults
;highlight_room=;spdest=ci/-2225895;spdist=36.3#hotelTmpl"
503,"11, Hill Street, Kandy, 20000 Kandy, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Bidet'], 'View': ['City view'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Bicycle Rental (additional charge)'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Private parking is available on site (reservation is needed) and costs  USD 5 per  day.', 'Parking Garage'], 'Services': ['Shared Lounge/TV Area', 'Airport Shuttle (additional charge)', 'Baggage Storage', 'Car Rental', 'Currency Exchange', '24-Hour Front Desk'], 'General': ['Designated Smoking Area', 'Air Conditioning', 'All Spaces Non-Smoking (public and private)', 'Tile/Marble floor', 'Non-smoking Rooms', 'Safe']}","80.6276857852936,7.28675677963111,80.6453132629395,7.30980812665488",Clock Inn Kandy,"['Airport Shuttle', 'Parking', 'Non-smoking Rooms', 'Free WiFi', '24-Hour Front Desk', 'Good Breakfast', 'Airport Shuttle', 'Parking', 'Non-smoking Rooms', 'Free WiFi', '24-Hour Front Desk', 'Good Breakfast']","['6,479', '1,425', '1,555', '1,555', '5,183']",7.9,Good,687 reviews,"Clock Inn Kandy has been welcoming Booking.com guests since Jun 21, 2015",,"https://www.booking.com/hotel/lk/clock-inn-kandy.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=8d7b45f03d0301bd&srepoch=1536314210&highlighted_blocks=141295501_118219936_0_1_0&all_sr_blocks=141295501_118219936_0_1_0&room1=A,A&hpos=30&hapos=630&dest_type=city&dest_id=-2225895&srfid=aed0b9d3463963ce1d156a2cd212d999c694709cX630&from=searchresults
;highlight_room=;spdest=ci/-2225895;spdist=36.6#hotelTmpl"
504,"No. 155, S W R D Bandaranayake Mawatha, 20000 Kandy, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Bathtub or shower', 'Private bathroom', 'Free toiletries', 'Hairdryer', 'Shower'], 'Outdoors': ['Outdoor Furniture', 'Sun Deck', 'Private pool', 'Terrace'], 'Kitchen': ['Dining table', 'Electric kettle'], 'Health & Wellness Facilities': ['Full Body Massage', 'Hand Massage', 'Head Massage', ""Couples' Massage"", 'Foot Massage', 'Neck Massage', 'Back Massage', 'Spa Facilities', 'Massage\n\n(additional charge)', 'Spa\n\n(additional charge)'], 'Services & Extras': ['Tickets to Attractions or Shows\n\n(additional charge)'], 'Pets': ['Pets are not allowed.'], 'Accessibility': ['Raised Toilet'], 'Activities': ['Cooking Class\n\nOff-site\n(additional charge)', 'Tour or Class About Local Culture\n\n(additional charge)', 'Bike Tours\n\n(additional charge)', 'Walking Tours\n\n(additional charge)', 'Hiking\n\nOff-site\n(additional charge)'], 'Living Area': ['Dining area'], 'Food & Drink': ['Bottle of Water\n\n(additional charge)', 'Breakfast in the Room', 'Restaurant', 'Tea/Coffee maker'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).', 'Accessible Parking', 'Street Parking', 'Secured Parking'], 'Transportation': ['Airport Drop-off\n\n(additional charge)', 'Airport Pickup\n\n(additional charge)'], 'Front Desk Services': ['Lockers', 'Private Check-in/Check-out', 'Baggage Storage', 'Ticket Service', 'Tour Desk', 'Currency Exchange', 'Express Check-in/Check-out', '24-Hour Front Desk'], 'Entertainment & Family Services': ['Baby safety gates'], 'Cleaning Services': ['Daily Housekeeping', 'Ironing Service\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'General': ['Shuttle Service', 'Shared Lounge/TV Area', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Designated Smoking Area', 'Air Conditioning', 'Tile/Marble floor', 'Private entrance', 'Car Rental', 'Soundproof Rooms', 'Elevator', 'Fan', 'Family Rooms', 'Facilities for Disabled Guests', 'Non-smoking Rooms', 'Room Service']}","80.6102058291435,7.27523110611924,80.6451657414436,7.29828245314299",Kandy City Stay,"['Airport Shuttle', 'Free Parking', 'Non-smoking Rooms', 'Facilities for Disabled Guests', 'Room Service', 'Spa', 'Tea/Coffee Maker in All Rooms', 'Breakfast', 'Airport Shuttle', 'Free Parking', 'Non-smoking Rooms', 'Facilities for Disabled Guests', 'Room Service', 'Spa', 'Tea/Coffee Maker in All Rooms', 'Breakfast']","['4,976', '5,287', '5,598', '6,531', '7,153', '7,775', '4,479', '4,759', '5,038', '5,878', '6,437', '6,998', '7,257', '8,164', '9,071', '9,524', '10,432', '11,339', '7,464', '7,931', '8,397', '9,797', '10,730', '11,663', '6,717', '7,137', '7,558', '8,817', '9,657', '10,496', '8,672', '9,756', '10,840', '11,382', '12,466', '13,550', '8,164', '8,674', '9,184', '10,715', '11,735', '12,756', '9,071', '9,638', '10,205', '11,906', '13,039', '14,173']",7.9,Good,956 reviews,"Kandy City Stay has been welcoming Booking.com guests since Feb 5, 2016",3-star hotel,"https://www.booking.com/hotel/lk/kandy-city-stay.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=8d7b45f03d0301bd&srepoch=1536314210&highlighted_blocks=167464111_92501209_2_42_0&all_sr_blocks=167464111_92501209_2_42_0&room1=A,A&hpos=31&hapos=631&dest_type=city&dest_id=-2225895&srfid=aed0b9d3463963ce1d156a2cd212d999c694709cX631&from=searchresults
;highlight_room=;spdest=ci/-2225895;spdist=36.5#hotelTmpl"
505,"51/11 A A B Damunupola Mawatha , 20000 Kandy, Sri Lanka","{'Bathroom': ['Walk-in Shower', 'Toilet paper', 'Linens', 'Towels', 'Bidet', 'Towels/Sheets (extra fee)', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Hairdryer', 'Shower'], 'Bedroom': ['Extra long beds (> 6.5 ft)'], 'View': ['Garden view'], 'Outdoors': ['Outdoor Furniture', 'Outdoor dining area', 'Outdoor furniture', 'Terrace', 'Garden'], 'Kitchen': ['Dining table', 'Cleaning products', 'Dryer'], 'Room Amenities': ['Drying rack for clothing'], 'Services & Extras': ['Tickets to Attractions or Shows\n\n(additional charge)'], 'Accessibility': ['Lower Sink', 'Raised Toilet', 'Roll-in Shower', 'Entire unit wheelchair accessible', 'Entire unit located on ground floor'], 'Pets': ['Pets are not allowed.'], 'Living Area': ['Dining area', 'Sofa', 'Sitting area'], 'Media & Technology': ['Flat-screen TV', 'TV'], 'Internet': ['Free!\nWiFi is available in the hotel rooms and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Secured Parking'], 'Entertainment & Family Services': ['Books, DVDs or music for children', 'Board games/puzzles'], 'General': ['Mosquito net', 'Fan', 'Family Rooms', 'Ironing facilities', 'Non-smoking Rooms', 'Iron']}","80.6080580688263,7.27636196268304,80.6450653339066,7.30473789118677",Selyna Sky Terrace,"['Free Parking', 'Non-smoking Rooms', 'Free WiFi', 'Family Rooms', 'Exceptional Breakfast', 'Free Parking', 'Non-smoking Rooms', 'Free WiFi', 'Family Rooms', 'Exceptional Breakfast']","['4,859']",9.6,Exceptional,84 reviews,"Selyna Sky Terrace has been welcoming Booking.com guests since Feb 20, 2018",,"https://www.booking.com/hotel/lk/selyna-sky-terrace.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=8d7b45f03d0301bd&srepoch=1536314210&highlighted_blocks=311594301_113432254_0_1_0&all_sr_blocks=311594301_113432254_0_1_0&room1=A,A&hpos=32&hapos=632&dest_type=city&dest_id=-2225895&srfid=aed0b9d3463963ce1d156a2cd212d999c694709cX632&from=searchresults
;highlight_room=;spdest=ci/-2225895;spdist=36.2#hotelTmpl"
506,"27/10, Wariyapola Sri Sumangala Mawatha Asgiriya, 20000 Kandy, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Towels/Sheets (extra fee)', 'Guest bathroom', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Shower'], 'View': ['City view', 'Mountain view', 'View'], 'Outdoors': ['Garden'], 'Pets': ['Pets are not allowed.'], 'Food & Drink': ['Fruit\n\n(additional charge)', 'Bottle of Water\n\n(additional charge)', 'Snack Bar', 'Restaurant'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['No parking available.', 'Parking Garage'], 'Front Desk Services': ['Baggage Storage', 'Tour Desk', '24-Hour Front Desk'], 'Cleaning Services': ['Daily Housekeeping', 'Ironing Service\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'General': ['Airport Shuttle (additional charge)', 'Designated Smoking Area', 'Air Conditioning', 'All Spaces Non-Smoking (public and private)', 'Wake-up service', 'Tile/Marble floor', 'Car Rental', 'Family Rooms', 'Ironing facilities', 'Non-smoking Rooms', 'Room Service']}","80.6191172632768,7.27467223598188,80.6434518299163,7.32333567867365",Blue Pillars Kandy,"['Airport Shuttle', 'Non-smoking Rooms', 'Room Service', 'Free WiFi', 'Family Rooms', 'Breakfast', 'Airport Shuttle', 'Non-smoking Rooms', 'Room Service', 'Free WiFi', 'Family Rooms', 'Breakfast']","['6,317', '7,289', '6,317', '7,289', '11,339', '13,768', '14,578']",9.6,Exceptional,8 reviews,"Blue Pillars Kandy has been welcoming Booking.com guests since Jun 21, 2018",3-star hotel,"https://www.booking.com/hotel/lk/blue-pillars-kandy.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=8d7b45f03d0301bd&srepoch=1536314210&highlighted_blocks=369421801_119582253_2_2_0&all_sr_blocks=369421801_119582253_2_2_0&room1=A,A&hpos=33&hapos=633&dest_type=city&dest_id=-2225895&srfid=aed0b9d3463963ce1d156a2cd212d999c694709cX633&from=searchresults
;highlight_room=;spdest=ci/-2225895;spdist=36.0#hotelTmpl"
507,"8/1 Vidyartha Mawatha, 20000 Kandy, Sri Lanka","{'Bathroom': ['Walk-in Shower', 'Toilet paper', 'Linens', 'Towels', 'Towels/Sheets (extra fee)', 'Toilet', 'Free toiletries', 'Bathrobe', 'Shower'], 'Bedroom': ['Extra long beds (> 6.5 ft)'], 'Outdoors': ['Sun Deck', 'BBQ Facilities\n\n(additional charge)', 'Terrace'], 'Kitchen': ['Shared Kitchen', 'Cleaning products'], 'Room Amenities': ['Drying rack for clothing'], 'Pets': ['Pets are not allowed.'], 'Activities': ['Bicycle Rental (additional charge)'], 'Food & Drink': ['Bottle of Water', 'Breakfast in the Room', 'Restaurant'], 'Internet': ['Free!\nWiFi is available in public areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is needed).'], 'Transportation': ['Public Transportation Tickets\n\n(additional charge)'], 'Front Desk Services': ['Lockers', 'Private Check-in/Check-out', 'Baggage Storage', 'Tour Desk', 'Currency Exchange', '24-Hour Front Desk'], 'Cleaning Services': ['Daily Housekeeping', 'Ironing Service\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'General': ['Shuttle Service', 'Shared Lounge/TV Area', 'Airport Shuttle (additional charge)', 'Shuttle Service (additional charge)', 'Shuttle Service (free)', 'Designated Smoking Area', 'Air Conditioning', 'Wake-up service', 'Tile/Marble floor', 'Car Rental', 'Packed Lunches', 'Soundproof Rooms', 'Safe', 'Honeymoon Suite', 'VIP Room Facilities', 'Fan', 'Family Rooms', 'Non-smoking Rooms', 'Newspapers', 'Room Service']}","80.6215444490738,7.28582966640898,80.6493614702993,7.32341199721183",Heavens Door Guest Inn,"['Airport Shuttle', 'Free Parking', 'Non-smoking Rooms', 'Room Service', 'Family Rooms', 'Free WiFi', 'Very Good Breakfast', 'Airport Shuttle', 'Free Parking', 'Non-smoking Rooms', 'Room Service', 'Family Rooms', 'Free WiFi', 'Very Good Breakfast']","['3,240', '4,050', '2,592', '5,183', '5,669', '5,021', '5,993', '6,803', '6,317', '7,289', '6,965', '8,099', '7,289', '10,529']",8.2,Very Good,110 reviews,"Heavens Door Guest Inn has been welcoming Booking.com guests since May 15, 2017",,"https://www.booking.com/hotel/lk/heavens-door-guest-inn.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=8d7b45f03d0301bd&srepoch=1536314210&highlighted_blocks=233428605_110890240_2_2_0&all_sr_blocks=233428605_110890240_2_2_0&room1=A,A&hpos=34&hapos=634&dest_type=city&dest_id=-2225895&srfid=aed0b9d3463963ce1d156a2cd212d999c694709cX634&from=searchresults
;highlight_room=;spdest=ci/-2225895;spdist=36.1#hotelTmpl"
508,"Sri Dalada Thapowana Vihara Road No-5 Sri Dalada Thapowana Road, Kandy, 20000 Kandy, Sri Lanka","{'Bathroom': ['Toilet paper', 'Bidet', 'Bathtub or shower', 'Slippers', 'Private bathroom', 'Toilet', 'Free toiletries', 'Bathrobe', 'Hairdryer', 'Shower'], 'Bedroom': ['Wardrobe/Closet', 'Walk-in closet'], 'Outdoors': ['Terrace', 'Garden'], 'Kitchen': ['Cleaning products', 'Dryer', 'Electric kettle'], 'Room Amenities': ['Drying rack for clothing'], 'Health & Wellness Facilities': ['Hot Tub/Jacuzzi'], 'Pets': ['Pets are not allowed.'], 'Living Area': ['Sitting area'], 'Media & Technology': ['Flat-screen TV'], 'Internet': ['No internet access available.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).'], 'Services': ['24-Hour Front Desk', 'Room Service'], 'General': ['Air Conditioning', 'Soundproof', 'Private entrance', 'Family Rooms', 'Ironing facilities', 'Non-smoking Rooms', 'Iron', 'Safe']}","80.5680785514414,7.26219959198276,80.7123934485586,7.33696640801724",Heritage Kandy City Bungalow,"['Free Parking', 'Non-smoking Rooms', 'Room Service', 'Family Rooms', '24-Hour Front Desk', 'Free Parking', 'Non-smoking Rooms', 'Room Service', 'Family Rooms', '24-Hour Front Desk']","['9,719', '9,719', '12,149']",10,Cleanliness,1 review,"Heritage Kandy City Bungalow has been welcoming Booking.com guests since Aug 17, 2018",,"https://www.booking.com/hotel/lk/heritage-kandy-city-bungalow.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=8d7b45f03d0301bd&srepoch=1536314210&highlighted_blocks=395016801_122873196_2_0_0&all_sr_blocks=395016801_122873196_2_0_0&room1=A,A&hpos=35&hapos=635&dest_type=city&dest_id=-2225895&srfid=aed0b9d3463963ce1d156a2cd212d999c694709cX635&from=searchresults
;highlight_room=;spdest=ci/-2225895;spdist=36.8#hotelTmpl"
509,"53/1 Bahirawakanda, 20000 Kandy, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Bidet', 'Towels/Sheets (extra fee)', 'Bathtub or shower', 'Private bathroom', 'Toilet', 'Free toiletries', 'Shower'], 'Bedroom': ['Wardrobe/Closet'], 'View': ['City view', 'Landmark view', 'Mountain view', 'Garden view', 'Lake view', 'View'], 'Outdoors': ['Outdoor dining area', 'Terrace'], 'Kitchen': ['Shared Kitchen', 'Cleaning products', 'Refrigerator'], 'Pets': ['Free!\nPets are allowed on request. No extra charges.'], 'Activities': ['Library'], 'Media & Technology': ['Flat-screen TV', 'Satellite channels', 'Telephone', 'TV'], 'Food & Drink': ['Fruit\n\n(additional charge)', 'Bottle of Water', ""Kids' Meals"", 'Special Diet Meals (upon request)', 'Minibar', 'Very Good Coffee!'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Parking': ['Free!\nFree private parking is available  on site (reservation is not needed).', 'Parking Garage', 'Secured Parking'], 'Services': ['Daily Housekeeping', 'Shared Lounge/TV Area', 'Wake-up service', 'Car Rental', 'Packed Lunches', 'Ironing Service', 'Dry Cleaning\n\n(additional charge)', 'Laundry\n\n(additional charge)', 'Room Service'], 'General': ['Air Conditioning', 'All Spaces Non-Smoking (public and private)', 'Tile/Marble floor', 'Fan', 'Ironing facilities']}","80.5843909335906,7.27693958657214,80.669993281723,7.30446373569424",The Buena Vista Kandy,"['Free Parking', 'Pet Friendly', 'Free WiFi', 'Room Service', 'Wonderful Breakfast', 'Free Parking', 'Pet Friendly', 'Free WiFi', 'Room Service', 'Wonderful Breakfast']","['8,909', '8,463', '13,120', '12,464', '13,120', '12,464']",9.0,Wonderful,118 reviews,"The Buena Vista Kandy has been welcoming Booking.com guests since Aug 12, 2015",,"https://www.booking.com/hotel/lk/the-buena-vista-kandy.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=8d7b45f03d0301bd&srepoch=1536314210&highlighted_blocks=147220103_91712986_2_33_0&all_sr_blocks=147220103_91712986_2_33_0&room1=A,A&hpos=36&hapos=636&dest_type=city&dest_id=-2225895&srfid=aed0b9d3463963ce1d156a2cd212d999c694709cX636&from=searchresults
;highlight_room=;spdest=ci/-2225895;spdist=36.2#hotelTmpl"
510,"No 7, Primrose road, Mulgampola, Kandy., 20000 Kandy, Sri Lanka","{'Parking': ['Free!\nFree public parking is available  on site (reservation is not needed).'], 'Internet': ['Free!\nWiFi is available in all areas and is free of charge.'], 'Kitchen': ['Shared Kitchen'], 'Pets': ['Pets are not allowed.'], 'Common Areas': ['Shared Lounge/TV Area'], 'Food & Drink': ['Bottle of Water\n\n(additional charge)', 'Packed Lunches'], 'Transportation': ['Airport Drop-off\n\n(additional charge)', 'Airport Pickup\n\n(additional charge)', 'Car Rental', 'Airport Shuttle'], 'Front Desk Services': ['Private Check-in/Check-out'], 'Cleaning Services': ['Ironing Service\n\n(additional charge)', 'Laundry\n\n(additional charge)'], 'Miscellaneous': ['Air Conditioning\n\n(additional charge)', 'Elevator']}","80.6003484943919,7.26270964410724,80.6366382097788,7.29864047725344",Villa Seven,"['Airport Shuttle', 'Free Parking', 'Free WiFi', 'Air Conditioning', 'Airport Shuttle', 'Free Parking', 'Free WiFi', 'Air Conditioning']","['17,818']",10,Cleanliness,2 reviews,"Villa Seven has been welcoming Booking.com guests since May 28, 2016",,"https://www.booking.com/hotel/lk/villa-seven.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=8d7b45f03d0301bd&srepoch=1536314210&highlighted_blocks=178660003_91582661_4_2_0&all_sr_blocks=178660003_91582661_4_2_0&room1=A,A&hpos=37&hapos=637&dest_type=city&dest_id=-2225895&srfid=aed0b9d3463963ce1d156a2cd212d999c694709cX637&from=searchresults
;highlight_room=;spdest=ci/-2225895;spdist=36.2#hotelTmpl"
511,"335, Peradeniya rd Kandy 335/2/1, 20000 Kandy, Sri Lanka","{'Bathroom': ['Toilet paper', 'Linens', 'Towels', 'Bathtub or shower', 'Shared toilet', 'Toilet', 'Free toiletries', 'Shared bathroom', 'Hairdryer', 'Shower'], 'View': ['Landmark view', 'Mountain view', 'View'], 'Outdoors': ['Balcony', 'Terrace'], 'Kitchen': ['Shared Kitchen', 'Dining table', 'Cleaning products', 'Electric kettle', 'Washing machine', 'Refrigerator'], 'Room Amenities': ['Drying rack for clothing'], 'Pets': ['Pets are not allowed.'], 'Living Area': ['Dining area', 'Sitting area'], 'Food & Drink': ['Tea/Coffee maker', 'Good Coffee!'], 'Internet': ['Free!\nWiFi is available in the hotel rooms and is free of charge.'], 'Parking': ['Private parking is available on site (reservation is not needed) and charges may apply.', 'Secured Parking'], 'Services': ['Wake-up service', 'Ironing Service\n\n(additional charge)', 'Laundry\n\n(additional charge)', '24-Hour Front Desk'], 'General': ['Air Conditioning\n\n(additional charge)', 'Fan', 'Ironing facilities', 'Iron']}","80.6066016319239,7.27272984199012,80.6492770315526,7.30181363954259",Three Three Five Holiday Homes & Dormitory,"['Parking', 'Free WiFi', '24-Hour Front Desk', 'Air Conditioning', 'Terrace', 'Tea/Coffee Maker in All Rooms', 'Parking', 'Free WiFi', '24-Hour Front Desk', 'Air Conditioning', 'Terrace', 'Tea/Coffee Maker in All Rooms']","['1,944', '1,652', '1,944', '1,652', '2,268', '1,928']",8.5,Very Good,516 reviews,"Three Three Five Holiday Homes & Dormitory has been welcoming Booking.com guests since Mar 16, 2016",,"https://www.booking.com/hotel/lk/three-three-five-holiday-homes-and-dormitory.html?aid=304142&label=gen173nr-1FCAEoggJCAlhYSDNYBGiFAYgBAZgBMcIBCndpbmRvd3MgMTDIAQzYAQHoAQH4AQKSAgF5qAID&sid=9d4d138ceaaba87ce66cde5fcb5e002b&checkin=2018-10-03&checkout=2018-10-04&ucfs=1&aer=1&srpvid=8d7b45f03d0301bd&srepoch=1536314210&highlighted_blocks=171355710_109530648_2_0_0&all_sr_blocks=171355710_109530648_2_0_0&room1=A,A&hpos=38&hapos=638&dest_type=city&dest_id=-2225895&srfid=aed0b9d3463963ce1d156a2cd212d999c694709cX638&from=searchresults
;highlight_room=;spdest=ci/-2225895;spdist=36.5#hotelTmpl"
